x,y,xt,yt,cat,cue,condition,trial
38.34842470097147,53.907828953472645,1.1099177275488028,57.0610417187515,2,2,fingers,98
37.545131295408204,46.9541563732377,1.0915316315467225,50.72177723033549,2,2,fingers,99
43.856806366515535,32.604425950895184,1.2446190135590156,37.472949476132264,1,2,fingers,100
48.93990990571857,66.21789817803763,1.3833798015334104,67.28904033392408,1,1,fingers,101
39.02229267114672,24.410777197289026,1.12558014114879,30.40893395672844,2,1,fingers,102
43.23106568339835,56.428872343964215,1.2285290484623383,59.28341624658516,2,2,fingers,103
64.47887655132865,53.659266112018926,1.9110510220854373,56.83924196218738,2,1,fingers,104
42.16271250999169,67.95769136141274,1.2015372498137995,68.58106760844993,1,1,fingers,105
48.94473679051831,56.29928480708375,1.38351866144223,59.170475346020744,1,1,fingers,106
45.39562801532604,35.663731431577425,1.285089500989517,40.24609170590594,1,2,fingers,107
53.723503969265025,36.8142058642118,1.5280641588254966,41.30161422398339,2,1,fingers,108
31.47699473621834,46.45997149060021,0.9621340663245942,50.26355884993146,1,1,fingers,109
44.30613455350826,58.38037248194592,1.256302630481426,60.965384040616314,2,2,fingers,110
54.12388330333758,76.56046065241613,1.5408393999280507,74.23981346552304,2,2,fingers,111
56.05492493476978,43.6723019230813,1.6039706554842668,47.670036419302754,2,1,fingers,112
59.443919945949574,37.79718419150566,1.7210841031422808,42.207751071568715,2,1,fingers,113
42.355308760998525,62.98236180241025,1.2063589669941632,64.77158229455007,1,1,fingers,114
53.03112261398579,38.70660568312771,1.5062212231240546,43.049018620856145,1,2,fingers,115
54.86969116358154,32.20606638378383,1.5649219824612008,37.1161433652291,1,2,fingers,116
47.691612269905576,59.685361162324675,1.3479326075986673,62.068950611887004,1,1,fingers,117
60.24482240416982,70.95885072920312,1.7499875667984823,70.69901746271344,1,1,fingers,118
51.28227644312578,63.32069004848762,1.4524296565090151,65.04140422863247,2,2,fingers,119
43.629456195803996,62.15062663126653,1.2387488223488679,64.10208875778353,2,2,fingers,120
68.75042245497215,62.71430241806378,2.0885659122079505,64.55676142622558,2,1,fingers,121
68.19705188288874,85.6503340640199,2.0646704937588365,78.70981201380911,2,2,fingers,122
52.4848310847214,45.11482049010071,1.489207650158915,49.013544535199024,1,2,fingers,123
34.624861873001116,49.784071027531695,1.027220469241912,53.33033389088604,2,2,fingers,124
49.19588115309633,58.91967787874797,1.3907628491425805,61.42361080040362,1,1,fingers,125
45.28579227375256,29.18580123104916,1.282157744369851,34.45025481971071,2,1,fingers,126
61.731406896623,49.798391735925996,1.8049291495937927,53.34345266869375,1,2,fingers,127
34.42865509055403,45.03227693095921,1.0230379424081275,48.936732673521455,2,2,fingers,128
50.216880277639504,67.2541903822119,1.4206059257431636,68.06408409908825,1,1,fingers,129
24.36037521430942,40.59571444751519,0.8297860200115246,44.8033505267625,1,1,fingers,130
59.20914218713395,49.46707883662286,1.7127021338464026,53.03970675243196,2,1,fingers,131
37.93463430229571,55.19307818926009,1.1004083781892318,58.2004769389221,2,2,fingers,132
44.795831452111074,57.29064668739119,1.269160867193724,60.030619372179004,1,1,fingers,133
57.615631230762524,47.62082194680551,1.6568797911798372,51.338842566472614,2,1,fingers,134
63.76198480779078,45.28544198677623,1.8827736198748404,49.17228507526652,2,1,fingers,135
33.2219852909853,57.87759531183505,0.9976872610628585,60.535545746494265,2,2,fingers,136
45.96591834595931,41.075061532352976,1.3004199106977021,45.24954265496791,1,2,fingers,137
24.36037521430942,40.59571444751519,0.8297860200115246,44.8033505267625,2,2,fingers,138
35.98741527223833,47.32943120637027,1.0567414635266623,51.069294734041776,1,1,fingers,139
42.51657623927894,57.758646464195735,1.2104112378506995,60.43348791118004,2,2,fingers,140
71.14390870235148,61.88906458552477,2.195146553725705,63.88977267236697,1,2,fingers,141
44.62657044632935,55.06659364461279,1.2647016744945778,58.08891652077902,2,2,fingers,142
59.542399770945885,47.193590624308904,1.724612202716225,50.943548668869596,1,2,fingers,143
54.0574025214461,37.92218127224105,1.538710770542084,42.32322532399688,2,1,fingers,144
54.15409221654523,65.56794034423623,1.5418076233988047,66.79495014879606,2,2,fingers,145
30.590914293305072,17.862831854033637,0.9445685649480877,25.316980085051487,1,2,fingers,146
48.93990990571857,66.21789817803763,1.3833798015334104,67.28904033392408,2,2,fingers,147
35.609594473172514,45.97698602521855,1.048471636759117,49.81515231976956,1,1,fingers,148
56.243850140862435,32.84305219508609,1.610284391224365,37.68720413954902,1,2,fingers,149
53.737216406468164,66.9113077473722,1.5284999363988012,67.80940154758154,1,1,fingers,150
47.410899200924035,65.44914960219296,1.3400872887614805,66.70399552446786,2,2,fingers,151
22.894227047929057,46.092630665336266,0.8048695111293709,49.922564919763275,1,1,fingers,152
34.78001119662636,52.97521244260214,1.0305398802098984,56.226587473717444,1,1,fingers,153
43.856806366515535,32.604425950895184,1.2446190135590156,37.472949476132264,2,1,fingers,154
64.13844958748143,48.36162444696845,1.8975705011458965,52.022852247653475,2,1,fingers,155
70.45192974154934,61.372576669250996,2.163786104401418,63.468093447306224,1,2,fingers,156
74.4925159803339,57.554636336276346,2.3534471888022392,60.25812791720518,2,1,fingers,157
53.902952092016925,68.90595956476278,1.5337768107828775,69.2658481834352,1,1,fingers,158
49.01677563241863,60.09967967393572,1.3855927332489075,62.41550705618661,2,2,fingers,159
35.467870667724824,53.48048166039014,1.0453862726890284,56.67943342408219,1,1,fingers,160
61.99863751131393,47.10870719401764,1.8149868874147017,50.86494564350305,2,1,fingers,161
59.386644471247806,45.80634194624284,1.7190354949388622,49.65660437161292,2,1,fingers,162
21.27533424676238,35.68234093532458,0.7782254291355877,40.26311734540384,1,1,fingers,163
58.08806363704748,43.043715586083756,1.6732371201535243,47.0841180095472,2,1,fingers,164
58.86186249988765,47.12199320031057,1.700378444109185,50.877250006634085,2,1,fingers,165
71.14390870235148,61.88906458552477,2.195146553725705,63.88977267236697,2,1,fingers,166
73.97821124509852,57.86266232834423,2.3284119667188055,60.52274086859813,2,1,fingers,167
62.46207341035036,48.82405987769893,1.8325622454944168,52.44882518932574,2,1,fingers,168
34.78001119662636,52.97521244260214,1.0305398802098984,56.226587473717444,2,2,fingers,169
75.59254114015877,85.67660745569235,2.407901261679458,78.72032837135771,1,1,fingers,170
61.64598064136957,53.72826436669415,1.8017257393296668,56.90085585149838,2,1,fingers,171
43.6093039633728,34.578456948606195,1.2382298285834967,39.25620809334615,2,1,fingers,172
67.88354276441711,47.35186713444748,2.0512541932211805,51.09005812345845,1,2,fingers,173
53.800008496868735,41.910763890948765,1.5304970402422142,46.02805774181918,1,2,fingers,174
32.94588303010409,44.50257798392219,0.991975566486353,48.44359393282116,1,1,fingers,175
47.42705905719158,30.104111029854327,1.340537680347082,35.2529548359247,1,2,fingers,176
67.19438228312596,79.34081264665895,2.0220679357154094,75.78113856303068,2,2,fingers,177
67.08257355996882,52.97923266651351,2.0173720947806184,56.23019746704382,2,1,fingers,178
72.63966580700945,56.575073073627344,2.2644959736190486,59.41065661621132,1,2,fingers,179
41.77571498908312,47.95058533013787,1.1919068161979642,51.64355799402621,2,2,fingers,180
44.78828131608858,56.61487630214471,1.26896162373479,59.44526465426655,2,2,fingers,181
30.671668073603357,48.53006379003399,0.9461560430990211,52.178105261753856,2,2,fingers,182
59.20055263413588,50.53349796437833,1.7123962473302994,54.01553844201472,1,2,fingers,183
66.54428187079586,50.685495575403024,1.9949166305565207,54.15416811510137,2,1,fingers,184
51.09996286524199,41.33550752681523,1.4469337685542272,45.492094781163146,2,1,fingers,185
49.761145251583144,52.71838361387014,1.4072067981657161,55.99574264938468,2,2,fingers,186
60.26303442830799,46.87042923953667,1.7506504272895613,50.644188825465676,2,1,fingers,187
56.92728163930899,25.49734845915625,1.6333324283827233,31.307153453585148,1,2,fingers,188
58.41332141928263,36.68321159969953,1.6845924934533711,41.18114187883726,1,2,fingers,189
37.594529604137215,61.965126736588694,1.092653438677215,63.95160036317821,1,1,fingers,190
45.96591834595931,41.075061532352976,1.3004199106977021,45.24954265496791,2,1,fingers,191
32.92263113739336,45.936211905259995,0.9914960527941241,49.77727391312895,2,2,fingers,192
48.30139637621323,43.69224628974673,1.3651333564508543,47.68862431027212,1,2,fingers,193
37.545131295408204,46.9541563732377,1.0915316315467225,50.72177723033549,1,1,fingers,194
50.99832052323696,63.45041973714123,1.443878768998859,65.14447321718144,1,1,fingers,195
41.356797149798396,56.88854900520592,1.1815690276523545,59.68282805244042,2,2,fingers,196
40.001084435441776,58.62505247279273,1.1487242586679731,61.17364887135739,2,2,fingers,197
58.41332141928263,36.68321159969953,1.6845924934533711,41.18114187883726,2,1,fingers,198
59.20914218713395,49.46707883662286,1.7127021338464026,53.03970675243196,1,2,fingers,199
29.20772488466779,49.508012793269955,0.9177872987388574,53.07726158466626,2,2,fingers,200
33.2219852909853,57.87759531183505,0.9976872610628585,60.535545746494265,1,1,fingers,201
61.731406896623,49.798391735925996,1.8049291495937927,53.34345266869375,2,1,fingers,202
78.31364524509802,51.12401337356223,2.548077852171039,54.55343378422711,2,1,fingers,203
48.09396251251746,55.43418686622648,1.3592575818107773,58.4127753093575,2,2,fingers,204
61.79952376892506,45.19554870642588,1.807487553960442,49.08865709158621,1,2,fingers,205
48.20513869701637,55.722789264663525,1.362403608135692,58.66625830469044,1,1,fingers,206
51.84673747948656,62.35082499516102,1.4695781937599648,64.26402604961008,1,1,fingers,207
50.071285709910065,39.4047918438527,1.4163114688287324,43.69647351754335,1,2,fingers,208
67.90250204755267,52.99005422604658,2.0520630538979407,56.239914236047625,1,2,fingers,209
45.03020066708516,52.515628909890275,1.275361309432856,55.81319525539442,1,1,fingers,210
45.03020066708516,52.515628909890275,1.275361309432856,55.81319525539442,2,2,fingers,211
55.87810925613852,45.25189942055034,1.59808403890976,49.141081846177066,2,1,fingers,212
41.086347173728306,53.36499741929812,1.1749427118431672,56.576086585785156,1,1,fingers,213
41.77571498908312,47.95058533013787,1.1919068161979642,51.64355799402621,1,1,fingers,214
41.984547916574826,36.810688589708434,1.1970939961139537,41.29837855441844,1,2,fingers,215
44.64516788707873,31.830718596146554,1.2651908581878635,36.78097333709163,1,2,fingers,216
42.63070088143504,58.61893371179785,1.2132871427306895,61.168448194977785,2,2,fingers,217
53.03112261398579,38.70660568312771,1.5062212231240546,43.049018620856145,2,1,fingers,218
51.09996286524199,41.33550752681523,1.4469337685542272,45.492094781163146,1,2,fingers,219
36.77427938751612,23.382513853743706,1.0741745022194353,29.571760471880545,1,2,fingers,220
66.44359665616227,46.03714759967485,1.9907442625454717,49.87103492663878,1,2,fingers,221
61.69182401642806,54.10568842313814,1.8034441185096968,57.237274699321645,2,1,fingers,222
79.0404220414312,66.4510349812504,2.586879155993366,67.46478206251152,1,2,fingers,223
62.03967149959149,48.86883699358079,1.8165362363487325,52.490027300075255,2,1,fingers,224
60.24482240416982,70.95885072920312,1.7499875667984823,70.69901746271344,2,2,fingers,225
32.94588303010409,44.50257798392219,0.991975566486353,48.44359393282116,2,2,fingers,226
43.629456195803996,62.15062663126653,1.2387488223488679,64.10208875778353,1,1,fingers,227
54.85636255674981,70.50408645691458,1.5644883078668568,70.38749427176383,1,1,fingers,228
45.132615823221876,60.07175508646042,1.2780802938429447,62.39220911099494,1,1,fingers,229
53.80293677307387,33.9533579845432,1.530590237786892,38.68895210832211,1,2,fingers,230
36.87274386682733,53.534457992932126,1.0763761398062464,56.72770468426569,1,1,fingers,231
56.41261376297274,44.301085877858036,1.6159453553600154,48.255921880804316,1,2,fingers,232
39.413762451330804,54.53613521591474,1.1347801922836704,57.619659398429796,1,1,fingers,233
52.99093605716373,39.01005685101159,1.5049630661531999,43.33026684142605,2,1,fingers,234
45.28579227375256,29.18580123104916,1.282157744369851,34.45025481971071,1,2,fingers,235
37.594529604137215,61.965126736588694,1.092653438677215,63.95160036317821,2,2,fingers,236
26.338788422262407,40.481521618725424,0.8646353059842921,44.69710489807888,2,2,fingers,237
32.92263113739336,45.936211905259995,0.9914960527941241,49.77727391312895,1,1,fingers,238
57.430993160322004,42.19680723377257,1.65053049608166,46.29464918965703,1,2,fingers,239
52.39050250901075,33.73130538592909,1.486289421051459,38.487996707192295,1,2,fingers,240
44.869335200736515,61.0219940629695,1.2711022215812755,63.18005689773093,2,2,fingers,241
38.19095467217166,51.43599083829535,1.1062892490272682,54.83684323637554,1,1,fingers,242
72.63966580700945,56.575073073627344,2.2644959736190486,59.41065661621132,2,1,fingers,243
44.795831452111074,57.29064668739119,1.269160867193724,60.030619372179004,2,2,fingers,244
43.41573296433611,61.324853677376076,1.2332557286982333,63.42896972598254,2,2,fingers,245
31.54328206281567,54.1720220794051,0.9634611923419895,57.29629295495802,2,2,fingers,246
52.99093605716373,39.01005685101159,1.5049630661531999,43.33026684142605,1,2,fingers,247
48.20513869701637,55.722789264663525,1.362403608135692,58.66625830469044,2,2,fingers,248
61.809035092956165,42.04824379585163,1.8078450785834048,46.156183016674284,2,1,fingers,249
48.313515331283526,55.18390179077681,1.3654774223992734,58.192387641426635,2,2,fingers,250
67.87091808873237,51.85290384509321,2.0507157630061923,55.214706508518866,1,2,fingers,251
68.19705188288874,85.6503340640199,2.0646704937588365,78.70981201380911,1,1,fingers,252
54.85636255674981,70.50408645691458,1.5644883078668568,70.38749427176383,2,2,fingers,253
47.08866607720247,32.80215876594512,1.3311378506348155,37.650460135377394,2,1,fingers,254
47.4331534329643,30.14602025251692,1.3407075760871368,35.28976053686611,1,2,fingers,255
71.72333536002775,54.883240555419334,2.221755501856015,57.92696916179882,2,1,fingers,256
38.94184367960603,54.63536575439395,1.123698743791848,57.70760924561031,2,2,fingers,257
50.216880277639504,67.2541903822119,1.4206059257431636,68.06408409908825,2,2,fingers,258
57.92349192969936,71.36292162605537,1.6675208008751596,70.97290634608488,1,1,fingers,259
59.386644471247806,45.80634194624284,1.7190354949388622,49.65660437161292,1,2,fingers,260
55.24837979569361,69.43398749911036,1.5772937783610417,69.64101170640726,2,2,fingers,261
70.45192974154934,61.372576669250996,2.163786104401418,63.468093447306224,2,1,fingers,262
30.91386185371292,41.20218480522475,0.9509331674002816,45.36792252359292,1,1,fingers,263
64.78903068213393,45.568048420829136,1.9234161270068608,49.43510633755735,2,1,fingers,264
38.94184367960603,54.63536575439395,1.123698743791848,57.70760924561031,1,1,fingers,265
53.34592187798204,66.81845302931467,1.5161133897350418,67.74013045273519,2,2,fingers,266
45.078801841771465,61.76475016402515,1.2766508832128738,63.78857140587362,1,1,fingers,267
41.356797149798396,56.88854900520592,1.1815690276523545,59.68282805244042,1,1,fingers,268
67.4961851976323,51.26741260803229,2.0347979642290026,54.683769725157916,2,1,fingers,269
62.70949340366956,50.75213317608146,1.8420149902935057,54.21490708949721,2,1,fingers,270
55.50997649351335,41.52511276706138,1.5858972419644457,45.66871766273067,1,2,fingers,271
30.590914293305072,17.862831854033637,0.9445685649480877,25.316980085051487,2,1,fingers,272
43.708756108314034,32.60270511425011,1.2407931984836913,37.471405790406095,1,2,fingers,273
41.4349123145463,28.96178829503859,1.183489879811026,34.255572747800116,2,1,fingers,274
59.857671477524256,55.481319093853884,1.735955714836447,58.45421966256599,1,2,fingers,275
70.86630414210873,54.1763097326751,2.1825113012164055,57.300106626337566,1,2,fingers,276
57.346188839482544,42.983396017040015,1.6476224226023382,47.02788761903956,1,2,fingers,277
68.51843642365482,61.83975116151677,2.078514903797313,63.849650274217844,2,1,fingers,278
36.075008916708434,49.28319112142052,1.0586680284326093,52.87090823134564,2,2,fingers,279
53.182584211042936,68.06366190527432,1.5109726287439245,68.65828702343379,2,2,fingers,280
62.03967149959149,48.86883699358079,1.8165362363487325,52.490027300075255,1,2,fingers,281
23.330207023222684,36.4840960444225,0.8121995937139401,40.99815647825087,1,1,fingers,282
57.615631230762524,47.62082194680551,1.6568797911798372,51.338842566472614,1,2,fingers,283
36.87274386682733,53.534457992932126,1.0763761398062464,56.72770468426569,2,2,fingers,284
56.243850140862435,32.84305219508609,1.610284391224365,37.68720413954902,2,1,fingers,285
59.857671477524256,55.481319093853884,1.735955714836447,58.45421966256599,2,1,fingers,286
54.12388330333758,76.56046065241613,1.5408393999280507,74.23981346552304,1,1,fingers,287
62.83897128032797,51.78893468795289,1.8469811447942248,55.15679542693264,1,2,fingers,288
39.727662165025045,22.2697892108251,1.1422115394640948,28.68062475711282,1,2,fingers,289
61.69182401642806,54.10568842313814,1.8034441185096968,57.237274699321645,1,2,fingers,290
45.32241713841801,61.7876689038017,1.2831345982198044,63.80724306069072,2,2,fingers,291
40.001084435441776,58.62505247279273,1.1487242586679731,61.17364887135739,1,1,fingers,292
47.397511929697316,33.047233499161116,1.3397142865405618,37.870832881342665,2,1,fingers,293
39.727662165025045,22.2697892108251,1.1422115394640948,28.68062475711282,2,1,fingers,294
43.708756108314034,32.60270511425011,1.2407931984836913,37.471405790406095,2,1,fingers,295
32.893581436604165,45.91580131892172,0.990897299103956,49.75831155749423,1,1,fingers,296
67.08257355996882,52.97923266651351,2.0173720947806184,56.23019746704382,1,2,fingers,297
52.959015071934644,74.6415490918298,1.5039644359080693,73.0904917631381,2,2,fingers,298
65.13917168001886,51.009560933011066,1.937471582925248,54.449326159830065,2,1,fingers,299
59.443919945949574,37.79718419150566,1.7210841031422808,42.207751071568715,1,2,fingers,300
42.355308760998525,62.98236180241025,1.2063589669941632,64.77158229455007,2,2,fingers,301
47.59093897982821,39.50238116933619,1.3451137401721243,43.78706725140861,1,2,fingers,302
51.28227644312578,63.32069004848762,1.4524296565090151,65.04140422863247,1,1,fingers,303
44.30613455350826,58.38037248194592,1.256302630481426,60.965384040616314,1,1,fingers,304
57.92349192969936,71.36292162605537,1.6675208008751596,70.97290634608488,2,2,fingers,305
47.410899200924035,65.44914960219296,1.3400872887614805,66.70399552446786,1,1,fingers,306
67.88354276441711,47.35186713444748,2.0512541932211805,51.09005812345845,2,1,fingers,307
41.23184200224085,47.393353451726256,1.1785028602705792,51.12844773586545,2,2,fingers,308
69.18202445133532,47.920823086223635,2.1073949740106914,51.61607132231606,2,1,fingers,309
44.979404818783024,57.30550150563939,1.2740148947933314,60.04343895188739,1,1,fingers,310
56.53281912704672,67.36638583007246,1.6199896252394197,68.14703660459125,2,2,fingers,311
49.761145251583144,52.71838361387014,1.4072067981657161,55.99574264938468,1,1,fingers,312
52.267090806728106,30.88809290616344,1.482480084840947,35.94385848933248,1,2,fingers,313
36.075008916708434,49.28319112142052,1.0586680284326093,52.87090823134564,1,1,fingers,314
44.92192322948629,56.20460129316495,1.272492979577028,59.08786096534326,2,2,fingers,315
44.09832259958945,65.38425778018131,1.250885447766199,66.65422559328832,1,1,fingers,316
44.09832259958945,65.38425778018131,1.250885447766199,66.65422559328832,2,2,fingers,317
45.40430201437179,62.33240284356225,1.2853213144386646,64.24914539352729,2,2,fingers,318
61.217335881879755,65.61547019568026,1.785737566624252,66.83128641124912,1,1,fingers,319
44.62120532830671,54.58114225755628,1.2645605865639118,57.659559419807145,1,1,fingers,320
40.850559742462146,37.39586368331816,1.1691959948872368,41.83737022862908,1,2,fingers,321
55.50997649351335,41.52511276706138,1.5858972419644457,45.66871766273067,2,1,fingers,322
46.545878340216255,28.80732135885856,1.3161978316233403,34.12159652714279,1,2,fingers,323
52.4848310847214,45.11482049010071,1.489207650158915,49.013544535199024,2,1,fingers,324
41.086347173728306,53.36499741929812,1.1749427118431672,56.576086585785156,2,2,fingers,325
62.46207341035036,48.82405987769893,1.8325622454944168,52.44882518932574,1,2,fingers,326
