x,y,xt,yt,cat,trial_type,sub_task,condition,trial,message
45.78553905866082,65.5211007553792,1.2955513257313283,65.00982740407791,2,stay,2,4F4K,65,None
39.53380282727038,54.96252299649956,1.137616334198151,56.647551910524044,2,stay,2,4F4K,66,None
56.46348519852934,62.38677574431567,1.6176556743088701,62.65629378628787,2,stay,2,4F4K,67,None
73.37431254905337,61.48333506402725,2.2993552453038566,61.95553412280726,1,stay,2,4F4K,68,None
41.10358584182597,47.703002231525105,1.1753639667360336,50.36567899455864,2,stay,2,4F4K,69,None
53.96416980845893,45.40095894089479,1.5357305314174234,48.328018486059804,1,stay,2,4F4K,70,None
34.60261961157228,47.47071994743543,1.0267454744019573,50.16069075080449,1,switch,1,4F4K,71,None
55.71016289360216,65.58030238629047,1.5925127099890048,65.05305435349617,1,stay,1,4F4K,72,None
53.181219944623805,38.98283402662857,1.5109297643841004,42.62593439097488,1,switch,2,4F4K,73,None
62.85195568562591,74.45870920052101,1.84747990279174,70.94448030146155,2,stay,2,4F4K,74,None
49.5187635368035,67.37486926554475,1.400132058049017,66.34040259408796,2,stay,2,4F4K,75,None
50.490741462355544,64.89057478190644,1.428719047871783,64.54652439833541,2,stay,2,4F4K,76,None
63.36588304125123,44.63099670816209,1.867329461388599,47.644164228806396,2,switch,1,4F4K,77,None
43.978497299871755,57.37975925951684,1.2477725000458044,58.66171584466812,2,switch,2,4F4K,78,None
46.18455209654448,63.353961476797814,1.3063455489460816,63.39574547378279,1,switch,1,4F4K,79,None
67.16197708414843,44.83297107521979,2.0207058299380942,47.82362833241917,2,stay,1,4F4K,80,None
63.70922112647557,48.97801873720681,1.8807089925109857,51.48767906788499,2,stay,1,4F4K,81,Nice work! Press the space bar to continue.
31.674064440182995,48.44602456218969,0.9660849326347962,51.020228658214876,1,stay,1,4F4K,82,None
53.047203357197574,35.76028690084252,1.5067249721380764,39.790901130068036,2,stay,1,4F4K,83,None
25.702306174687866,38.61021640646328,0.8532670160238146,42.29639875478207,1,stay,1,4F4K,84,None
49.48775791727933,66.94491060972615,1.399229622630772,66.03608913291961,2,switch,2,4F4K,85,None
52.73012542376329,58.25153153302041,1.4968231354738732,59.37556906019592,1,switch,1,4F4K,86,None
26.71115415497621,45.73146095450209,0.8713562746803873,48.62127897051805,1,stay,1,4F4K,87,None
48.180791831239944,34.517124338424054,1.361714026590922,38.70864986281666,2,stay,1,4F4K,88,None
62.203213211707975,46.513661091499884,1.8227243459213627,49.31449395088242,1,switch,2,4F4K,89,None
78.948406263393,67.48488683032716,2.5819341168522336,66.41784379207964,2,switch,1,4F4K,90,None
51.143407818416975,31.940124916105376,1.4482415371068482,36.49270710856592,2,stay,1,4F4K,91,None
50.075036232680134,72.726284040421,1.4164219311663546,69.89366650839675,2,switch,2,4F4K,92,None
47.933943842825705,58.385084929181595,1.354742176082815,59.4842970079201,1,switch,1,4F4K,93,None
43.07319746087443,33.09147657430918,1.2245026735286795,37.477707986089236,2,stay,1,4F4K,94,None
51.09772671984079,72.0093494771628,1.4468664886584155,69.44402118794396,1,stay,1,4F4K,95,None
42.420921464862886,52.14379697741726,1.2080060197582507,54.243215905530214,2,switch,2,4F4K,96,None
60.449137058068665,44.51573888997125,1.7574383871895374,47.541730832851336,1,stay,2,4F4K,97,None
30.41420443080697,51.117182416331474,0.9411040430336481,53.3551576415701,2,stay,2,4F4K,98,None
53.64369155805629,45.03782345489114,1.5255302067463592,48.005596741832925,1,stay,2,4F4K,99,None
38.53245836830985,56.80438251493403,1.114173378934195,58.18677135928901,1,switch,1,4F4K,100,None
67.93954001652106,52.470465803393125,2.0536441265777197,54.52452412183989,1,switch,2,4F4K,101,None
40.889675133835766,52.81721234910966,1.1701473843791148,54.82240925632305,1,switch,1,4F4K,102,None
64.15751749411612,48.131073831030434,1.898323048366179,50.74300566789105,2,stay,1,4F4K,103,None
43.561810026922394,63.15640071352811,1.2370075457690066,63.24562875807894,1,stay,1,4F4K,104,None
35.88470508194257,46.57255853960617,1.0544868853563427,49.36663675075772,2,switch,2,4F4K,105,None
60.117895635824716,51.15098760676846,1.7453747957822374,53.38449231972353,2,switch,1,4F4K,106,None
71.52419254185335,58.120392435314315,2.2125741058453587,59.268640592829875,1,switch,2,4F4K,107,None
31.7449944827574,38.70967680832512,0.9675109097818022,42.38432391764721,1,switch,1,4F4K,108,None
46.30262282785595,36.523604100403105,1.3095568445914287,40.458963931117005,2,stay,1,4F4K,109,None
57.19051849430103,51.1621284222712,1.6422975703031342,53.39415851497391,1,switch,2,4F4K,110,None
46.778115433199396,62.62235832838316,1.3225694323089932,62.837447812627424,1,switch,1,4F4K,111,None
65.7019670762313,47.457366349672505,1.9602790126892384,50.148901322857235,2,stay,1,4F4K,112,None
47.71594175981848,36.75689396197077,1.3486147228532825,40.66362534146848,2,stay,1,4F4K,113,None
49.97080052128847,62.28251267294411,1.4133551322091356,62.57590865197658,2,switch,2,4F4K,114,None
57.09048365775227,46.38268269547395,1.6388848695445217,49.198507803040904,1,stay,2,4F4K,115,None
47.99364646726019,39.30724876275236,1.3564251074376388,42.91312264267903,1,stay,2,4F4K,116,None
41.90513640041347,48.32761652864573,1.1951188468243992,50.916045218808435,1,switch,1,4F4K,117,None
47.7411737623609,35.40433633702857,1.349322506087392,39.480255334819375,2,stay,1,4F4K,118,None
48.59640016981768,36.255758247947256,1.3735334118638702,40.22425942383032,1,switch,2,4F4K,119,None
61.7607010315076,44.66446932603951,1.8060289650898458,47.673909645017446,2,switch,1,4F4K,120,None
26.950229121924508,37.69915143576226,0.8756989420089795,41.492331016808194,2,switch,2,4F4K,121,Nice work! Press the space bar to continue.
64.6583733341152,45.21927058454694,1.91819740738636,48.16672554651878,2,switch,1,4F4K,122,None
52.402746839545365,37.5196302723912,1.4866678988745134,41.33420149136661,2,stay,1,4F4K,123,None
47.22202688220797,33.95518166955403,1.3348344320863816,38.222064888434424,1,switch,2,4F4K,124,None
70.23643933094444,57.190960858304635,2.1541118763885523,58.506197437884076,1,stay,2,4F4K,125,None
45.377781844183794,58.404432504451705,1.2846126918584242,59.50003394594022,1,switch,1,4F4K,126,None
44.28490935509583,63.73443323070557,1.2557482640739486,63.68348133981612,1,stay,1,4F4K,127,None
59.98724081155236,38.87868817879543,1.7406392391531225,42.53379368709571,2,stay,1,4F4K,128,None
59.42584676835939,71.26864163617245,1.7204374048425781,68.97059742763912,1,stay,1,4F4K,129,None
34.04405183907592,51.69101645452104,1.0148887249094778,53.85227120796791,2,switch,2,4F4K,130,None
52.11115164187802,36.75266133753143,1.4776806859984892,40.65991021258317,1,stay,2,4F4K,131,None
66.09357223574445,47.723873796873136,1.9763071289736875,50.38408998488957,1,stay,2,4F4K,132,None
52.129902126719166,63.979233463621895,1.47825695397235,63.867652482144926,2,stay,2,4F4K,133,None
51.9699722328734,65.17947863747659,1.4733489563900124,64.75946578513174,1,switch,1,4F4K,134,None
63.854442496652226,52.34766116610459,1.886396929174449,54.41884712034975,1,switch,2,4F4K,135,None
61.30858561547282,49.16588902855785,1.7891291933959887,51.65249627698592,1,stay,2,4F4K,136,None
58.753268380748636,42.05002343655098,1.6965430645056905,45.348578287983905,2,switch,1,4F4K,137,None
46.59023883511544,31.647320610308768,1.3174125192074009,36.24363032690862,2,stay,1,4F4K,138,None
65.53004071770685,49.09697037162185,1.953283315910419,51.59205076770355,1,switch,2,4F4K,139,None
48.80459440980308,42.17008569944668,1.3794927095971774,45.455373697344626,2,switch,1,4F4K,140,None
56.06360888867624,47.6462172188478,1.6042603230412362,50.31558160616649,1,switch,2,4F4K,141,None
40.17792693797239,56.07213855846034,1.1529562807835199,57.57818036629562,1,switch,1,4F4K,142,None
44.772317650642165,38.05759416045005,1.2685404553720345,41.80837689318235,1,switch,2,4F4K,143,None
64.03224314254841,52.34539727251907,1.89338433919101,54.416898116772394,1,stay,2,4F4K,144,None
41.43088715939766,59.02854149971885,1.1833908249680467,60.00571009669391,1,switch,1,4F4K,145,None
48.54257655979634,35.90381202857608,1.3719969713442193,39.91632265894709,2,stay,1,4F4K,146,None
54.55592549688577,66.46065020567359,1.554744770868891,65.69020117243588,1,stay,1,4F4K,147,None
49.657578406642784,35.27235207104413,1.4041794817253617,39.36522141109846,1,switch,2,4F4K,148,None
33.48033780669506,48.386273930637955,1.0030615490851373,50.96766219475058,2,stay,2,4F4K,149,None
65.82042648684724,45.890010245959026,1.9651137087953083,48.76189249568743,1,stay,2,4F4K,150,None
37.897741783038,50.69919998311166,1.0995645144201105,52.991961433138805,1,switch,1,4F4K,151,None
65.53051452659656,60.18828092202678,1.9533025608831718,60.93491203472454,1,switch,2,4F4K,152,None
48.431696492370456,60.55792148997787,1.3688372209797903,61.228100409449205,1,switch,1,4F4K,153,None
40.14193731802206,34.114631330859055,1.152093750570566,38.35995516724708,2,stay,1,4F4K,154,None
35.87677229263056,52.10303235103728,1.0543129539538523,54.20806715344642,1,stay,1,4F4K,155,None
56.008986786387425,65.09781179898343,1.60243918297388,64.69938416086461,1,stay,1,4F4K,156,None
35.87528267148075,45.94815841140133,1.0542802962713973,48.813450556440216,2,switch,2,4F4K,157,None
73.90837323034182,54.65038079594442,2.3250330062417435,56.38403299286505,2,switch,1,4F4K,158,None
53.270763148733714,70.50889326626184,1.5137457343183518,68.4758110767314,1,stay,1,4F4K,159,None
24.582390413730487,43.71600476203381,0.8336257299813525,46.83064443111451,1,stay,1,4F4K,160,None
31.931429547783637,41.51282277808394,0.9712690440771172,44.87084560116919,1,stay,1,4F4K,161,Nice work! Press the space bar to continue.
53.262982025696985,35.208320611909826,1.5135008241618557,39.309443593651686,2,stay,1,4F4K,162,None
29.931055576218903,42.9858261390151,0.9316962988113874,46.18108673007142,2,switch,2,4F4K,163,None
56.818531604551396,40.4800881278126,1.629642994413345,43.953221149577466,1,stay,2,4F4K,164,None
37.84920421325347,20.439992176331685,1.0984552724107755,27.304114121589585,2,switch,1,4F4K,165,None
40.47514676954559,49.04182527920536,1.1601042078326127,51.54367178124855,2,switch,2,4F4K,166,None
38.90200779835801,50.52976070019938,1.122768297786535,52.84447968168866,1,switch,1,4F4K,167,None
47.4197785661504,33.56307174310458,1.340334746943636,37.88358996482885,1,switch,2,4F4K,168,None
51.11203239145841,66.25301848557301,1.4472969637464872,65.54089176801597,1,switch,1,4F4K,169,None
49.995271359491184,27.665594316715982,1.414074510558653,32.92309246558439,2,stay,1,4F4K,170,None
33.022155498747466,45.89195881722652,0.993550129131139,48.76362033694105,1,stay,1,4F4K,171,None
47.93989157736338,68.5818907866028,1.3549097405002286,67.18035002936851,2,switch,2,4F4K,172,None
55.24734384075382,44.93265641820434,1.577259800542409,47.91218486819957,1,stay,2,4F4K,173,None
27.426624304219555,36.36050323205217,0.8844170414036122,40.316008634370775,2,stay,2,4F4K,174,None
29.954379877234935,44.66700300969231,0.9321482952861327,47.67616114835718,2,stay,2,4F4K,175,None
48.67097822439166,65.82245520439992,1.3756651496891465,65.22937100345685,2,stay,2,4F4K,176,None
43.76882956417337,30.712257913484905,1.2423441564338193,35.45234969244744,2,switch,1,4F4K,177,None
41.19374836955704,53.79297508786934,1.1775696967606848,55.65651544570125,1,stay,1,4F4K,178,None
43.093513069321716,59.125218567483216,1.2250200754351825,60.08369607757128,1,stay,1,4F4K,179,None
33.91001809602275,49.982069391362465,1.0120640126989167,52.366817911849346,2,switch,2,4F4K,180,None
27.95951569516594,36.12446897714435,0.8942719134183629,40.10932475630484,2,stay,2,4F4K,181,None
54.68298348988429,63.580266584372694,1.5588579882456193,63.5671091310783,2,stay,2,4F4K,182,None
68.97932899457001,51.31368443037833,2.0985311376347497,53.52558870421323,1,stay,2,4F4K,183,None
31.173178374950208,45.6735337201911,0.9560747682051925,48.56989299779278,2,stay,2,4F4K,184,None
49.98297786405622,41.70986180458959,1.4137130683357546,45.04604876316849,2,switch,1,4F4K,185,None
56.15950453370759,43.71088285020477,1.607462560452341,46.826088775837185,1,switch,2,4F4K,186,None
34.35581570134123,41.86616777825644,1.0214895683330183,45.18505352311332,1,switch,1,4F4K,187,None
44.24441740597143,40.35946275551446,1.2546913610068573,43.846133554855484,2,stay,1,4F4K,188,None
59.95059934881284,39.73923830331352,1.739313485459742,43.29591012644821,2,stay,1,4F4K,189,None
56.852833386090246,42.8526167576922,1.6308058097834197,46.062573224417726,1,switch,2,4F4K,190,None
53.599037039834876,35.26692506494871,1.5241143108740192,39.36049317323913,2,switch,1,4F4K,191,None
31.13192983754066,39.95841762114028,0.9552550569766112,43.49027185278543,1,stay,1,4F4K,192,None
65.89348590361996,77.46584606072153,1.9681014332371103,72.6438936269129,2,switch,2,4F4K,193,None
55.40510687740742,36.44810807501101,1.5824426402012834,40.39277931500345,1,stay,2,4F4K,194,None
60.87174191245992,39.80716500537093,1.7729504999845285,43.35613554140654,1,stay,2,4F4K,195,None
46.45097727587959,55.397704632760465,1.3136029920097378,57.01370044829278,2,stay,2,4F4K,196,None
24.72814197944856,46.976547770892644,0.8361561310098109,49.72406464899133,2,stay,2,4F4K,197,None
54.154844882895574,49.85513793900872,1.5418317548146347,52.255917756965914,1,stay,2,4F4K,198,None
69.56663334248026,60.553240808140025,2.12431690093002,61.22439705486342,1,stay,2,4F4K,199,None
74.73777910810387,51.5483899719485,2.3654806726519553,53.72888180501304,1,stay,2,4F4K,200,None
53.49049062280681,40.12370733047716,1.5206780216866855,43.636905404174804,2,switch,1,4F4K,201,Nice work! Press the space bar to continue.
54.548050794357806,64.80634006119396,1.5544902025115153,64.48423005632853,2,switch,2,4F4K,202,None
45.816818864176604,56.20830030808492,1.2963942850830015,57.69169198886378,2,stay,2,4F4K,203,None
57.86986135787537,39.352008926960025,1.6656621909168852,42.95276591535539,1,stay,2,4F4K,204,None
52.79773606485341,40.958036734102215,1.4989290347006943,44.37773719555107,2,switch,1,4F4K,205,None
62.87285579317111,41.88246510062673,1.848283002255993,45.19954786408656,1,switch,2,4F4K,206,None
52.524202411419246,67.03404344382993,1.490427369232364,66.09939195185262,1,switch,1,4F4K,207,None
26.828207343873224,42.87396425646996,0.8734797850370571,46.081565668486654,1,stay,1,4F4K,208,None
68.82596138505109,45.77126126789559,2.0918491842418026,48.656581367754626,2,stay,1,4F4K,209,None
52.84153280619024,67.18397037340652,1.500294772606119,66.20561579938399,1,stay,1,4F4K,210,None
64.75610195953696,46.025354189210915,1.9220995502829865,48.88188711438283,2,stay,1,4F4K,211,None
60.97286996207264,44.37110893632028,1.7766827581448772,47.41317353646607,1,switch,2,4F4K,212,None
57.481299444981225,53.05943705603903,1.6522580025732103,55.030052174478996,1,stay,2,4F4K,213,None
54.6159263902991,44.858284069298,1.5566858109209263,47.84611662090844,1,stay,2,4F4K,214,None
59.466560679545694,43.25276639538495,1.721894581720899,46.418571751603814,2,switch,1,4F4K,215,None
67.03501545186106,47.01514300569395,2.015378014833528,49.75818972319129,2,stay,1,4F4K,216,None
59.79447976288263,78.94664235259786,1.7336761067465327,73.4204808526708,1,stay,1,4F4K,217,None
63.21171138001178,70.79417093739596,1.8613525578245878,68.6626784827811,2,switch,2,4F4K,218,None
34.759920079791286,50.22699197091439,1.0301094280606258,52.580598754685184,2,stay,2,4F4K,219,None
63.247421653528065,43.6791192966371,1.862735263644146,46.797836545909135,1,stay,2,4F4K,220,None
37.444706014750686,55.52573577900534,1.0892545808017677,57.12113987898515,1,switch,1,4F4K,221,None
33.6821778178559,44.67444073883878,1.0072803912434556,47.68277048278627,1,stay,1,4F4K,222,None
64.28344029468789,45.898024790668686,1.9033003038374081,48.76899912239199,2,stay,1,4F4K,223,None
56.716881053968606,39.43742515470652,1.6262019521401418,43.028429995806135,1,switch,2,4F4K,224,None
41.61747041113805,47.98856755896441,1.1879911694210623,50.61745881289478,2,stay,2,4F4K,225,None
50.007365395539736,33.49459211916849,1.4144301786297773,37.82456942481599,2,switch,1,4F4K,226,None
62.670367796920544,47.532160554271705,1.8405169472102878,50.21492770915755,2,stay,1,4F4K,227,None
70.74514666897359,60.52159973706917,2.177019605594297,61.19935640077517,2,stay,1,4F4K,228,None
60.66504809808934,46.78047006719369,1.7653465749809405,49.5506369347359,1,switch,2,4F4K,229,None
54.95856159809278,43.05937413477028,1.5678166458098006,46.24652025924815,1,stay,2,4F4K,230,None
46.82042181157414,38.70962481545142,1.3237334567312478,42.38427794788236,2,switch,1,4F4K,231,None
37.87530117479823,19.715644642346046,1.0990515340695841,26.77607015584751,1,switch,2,4F4K,232,None
57.94469652234794,75.94438766954713,1.6682562348032315,71.80423428985007,2,stay,2,4F4K,233,None
49.22372643482389,59.517498060524474,1.3915683706732722,60.3991631890206,2,stay,2,4F4K,234,None
68.09991023460417,47.43883726841922,2.0605040610606715,50.13254176920495,1,stay,2,4F4K,235,None
43.353234179695015,56.226803067840024,1.231653998919834,57.70710492505229,1,switch,1,4F4K,236,None
48.13704965649089,71.48802912930834,1.3604759842510326,69.1117490304717,2,switch,2,4F4K,237,None
41.951618341750745,57.13551707406182,1.1962745650789373,58.460466108423546,2,stay,2,4F4K,238,None
57.40315090760544,50.31331660502024,1.649575175959164,52.655880500427095,2,switch,1,4F4K,239,None
50.962299697139855,65.02157831018066,1.442797662507923,64.6432198193255,1,stay,1,4F4K,240,None
44.590972624978505,54.98415965423599,1.2637658433418006,56.665790848755016,2,switch,2,4F4K,241,Nice work! Press the space bar to continue.
53.95192063264014,40.29211065949283,1.5353394084734613,43.78635046814475,1,stay,2,4F4K,242,None
66.09919722723814,50.09976699336495,1.9765383079959682,52.46958497563997,2,switch,1,4F4K,243,None
45.19715897887339,58.05896035677233,1.2797968045770847,59.218493762109475,2,switch,2,4F4K,244,None
51.868062666978844,47.704173456449396,1.4702300150919958,50.366712178197815,2,switch,1,4F4K,245,None
59.14035929041936,40.82521506480262,1.71025420681788,44.259733429904976,1,switch,2,4F4K,246,None
55.48902330861686,61.05414739637809,1.5852064024101518,61.619351379264124,1,switch,1,4F4K,247,None
49.75354073417214,65.96926074599278,1.406984292045307,65.33587394803061,1,stay,1,4F4K,248,None
44.71799722375509,66.47655134745966,1.267108369850774,65.70161103029658,2,switch,2,4F4K,249,None
42.99138837330696,54.62008251367644,1.2224213545236398,56.358415497127844,1,switch,1,4F4K,250,None
39.10562812599545,51.57508074412031,1.1275323635842105,53.751981207062656,1,stay,1,4F4K,251,None
49.78461662871034,65.20114473194127,1.407893786243064,64.77539044265674,1,stay,1,4F4K,252,None
49.75535298315381,62.08084346275791,1.4070373147664592,62.42006090070343,2,switch,2,4F4K,253,None
31.90645192383977,45.57678386885908,0.9707647026936526,48.48405486081947,1,switch,1,4F4K,254,None
58.39444159787536,38.338589123706285,1.683931260923944,42.05641347198193,1,switch,2,4F4K,255,None
39.59202290097381,56.392900933293866,1.1389944261682174,57.84533676269535,1,switch,1,4F4K,256,None
53.17139590300268,64.88076731158824,1.5106211353164065,64.53927625800814,1,stay,1,4F4K,257,None
42.834724179829784,52.174661215430596,1.2184455028512708,54.26982166165589,2,switch,2,4F4K,258,None
43.74559328959867,58.91575666100686,1.2417440196879805,59.9146123122838,1,switch,1,4F4K,259,None
33.37948701648187,55.47124169056509,1.0009601995571171,57.075426152600585,1,stay,1,4F4K,260,None
33.61314466698084,46.30453627805618,1.005835473536466,49.12928771217899,1,stay,1,4F4K,261,None
45.12859501633208,61.36224460565827,1.2779734375965779,61.86089446087527,2,switch,2,4F4K,262,None
37.968661897936116,25.553719365298555,1.1011872850449076,31.22033039340746,1,stay,2,4F4K,263,None
31.958496051528634,46.585170476801395,0.9718158593631293,49.37780121813624,2,stay,2,4F4K,264,None
38.99984315047254,27.112510713960283,1.1250548152105293,32.472858959678305,1,stay,2,4F4K,265,None
24.23204533946088,44.459296236993545,0.8275746507836008,47.49156317146296,2,stay,2,4F4K,266,None
63.4963681170297,50.31553048993186,1.8724030802498433,52.657810714445404,2,switch,1,4F4K,267,None
32.66591199724347,49.893249697712754,0.9862172277542309,52.289223667460085,1,stay,1,4F4K,268,None
37.62175222082923,45.86126362614697,1.0932721412883535,48.73640137495151,2,switch,2,4F4K,269,None
56.889759889486804,67.48512161632807,1.6320585294688452,66.41800887071092,2,stay,2,4F4K,270,None
41.21273601852771,33.788609741257964,1.178034736719733,38.07816910084967,1,stay,2,4F4K,271,None
47.93662048413285,56.482416459764565,1.3548175820352029,57.91973755870247,1,switch,1,4F4K,272,None
46.347585173518446,62.18676367400339,1.3107818078753173,62.50197453989654,1,stay,1,4F4K,273,None
74.92543909768763,57.72396874177639,2.374729474020774,58.9444167763895,2,stay,1,4F4K,274,None
54.32525022495149,38.82848060402569,1.5473048952405575,42.48938350911129,2,stay,1,4F4K,275,None
61.73800374308972,71.60227410131301,1.8051767623641717,69.1849441730434,1,stay,1,4F4K,276,None
40.80946477507097,51.96132813257414,1.1681972901132578,54.08580891854349,2,switch,2,4F4K,277,None
43.113338092954265,31.08760259106458,1.2255251937984912,35.769203100481974,2,switch,1,4F4K,278,None
36.46434976744079,61.322226807476866,1.0672739170755086,61.82958154716495,2,switch,2,4F4K,279,None
46.13161865447652,33.32582622705658,1.3049084193783231,37.67923460918207,1,stay,2,4F4K,280,None
63.56198524979227,52.49204911657088,1.8749596617181783,54.54308772263076,1,stay,2,4F4K,281,Nice work! Press the space bar to continue.
40.59872107224843,63.658198397854946,1.163089109299304,63.62597299309744,1,switch,1,4F4K,282,None
53.71507576190765,33.93407288604971,1.5277963743100662,38.20382098226595,1,switch,2,4F4K,283,None
