x,y,xt,yt,cat,trial_type,sub_task,condition,trial,message
51.67855970816258,46.60542007012886,1.4644478220653587,49.535971222395844,1,switch,2,2F4K,52,None
26.904445583251793,39.95303128466372,0.8748656366385401,43.58404432122908,1,switch,1,2F4K,53,None
61.722712215510725,53.77730294892209,1.8046028464386379,55.827488442649454,1,switch,2,2F4K,54,None
34.44597910859402,45.22426709220446,1.0234065508797519,48.30276810887292,2,stay,2,2F4K,55,None
70.00416250584436,61.43463196257659,2.1437324718274,62.14607301625525,2,switch,1,2F4K,56,None
68.04485187496503,52.26689406313336,2.058146326718895,54.52448651283209,1,switch,2,2F4K,57,None
48.0121120004795,39.657816880638855,1.3569460475167523,43.320435511443335,1,stay,2,2F4K,58,None
53.8840605040112,40.614516758160676,1.5331744009560753,44.1752808223749,2,switch,1,2F4K,59,None
64.21565093792046,76.2376567705611,1.9006192256321461,72.26882856578214,1,stay,1,2F4K,60,None
40.959328175749874,49.68933614347461,1.1718434471547887,52.27034875197151,1,stay,1,2F4K,61,None
46.314201406650064,54.85779209218569,1.3098721842619767,56.749999065893704,1,stay,1,2F4K,62,None
53.79693999404729,40.431986663548805,1.5303993858275582,44.01206381350618,2,stay,1,2F4K,63,None
59.20192376402689,41.82532765886304,1.7124450716019326,45.25901606639401,2,stay,1,2F4K,64,None
69.5595684396434,49.63793661382394,2.124004839343093,52.22506563784496,2,stay,1,2F4K,65,None
42.053562115578444,53.76925039352198,1.198813190909118,55.82058181973132,2,switch,2,2F4K,66,None
64.64288143718463,74.04006777091966,1.9175795693189897,70.98575472773786,1,switch,1,2F4K,67,None
50.52199744184546,40.747796294877,1.4296479453980004,44.29448913158414,1,switch,2,2F4K,68,None
67.08807634148744,55.30485985494755,2.0176029500769705,57.12914530206152,1,stay,2,2F4K,69,None
59.34146451338886,48.71688424353202,1.717421235295252,51.411744736937166,2,switch,1,2F4K,70,None
47.88453535717355,31.776817896625985,1.35335100087964,36.40195156852889,2,stay,1,2F4K,71,None
62.60686035646951,39.67899702339854,1.8380879645583394,43.339342304964454,2,stay,1,2F4K,72,None
48.87568730613823,35.82754768766708,1.381533570421454,39.92256659173663,1,switch,2,2F4K,73,None
43.57381852341355,31.109926692538025,1.2373164770782905,35.832328294751754,2,switch,1,2F4K,74,None
63.061751232495666,75.68921764657293,1.8555572800964704,71.95665119615603,1,stay,1,2F4K,75,None
73.3238954413044,65.4099404379387,2.296945877615248,65.17835943704587,1,switch,2,2F4K,76,None
55.237064450436385,39.162246438906095,1.576922691119539,42.87833462114359,2,switch,1,2F4K,77,None
52.07474218952946,44.51530596792359,1.4765623377431851,47.6685091068734,2,stay,1,2F4K,78,None
50.30521048487406,57.408019699359144,1.423217657072379,58.890745648627,1,stay,1,2F4K,79,None
44.368747363323926,51.19164328980502,1.2579393977597948,53.58839741219811,1,stay,1,2F4K,80,None
57.39917479446857,36.35289850593739,1.6494387931575105,40.385488964737775,1,switch,2,2F4K,81,Nice work! Press the space bar to continue.
48.94057694627486,34.82232604427935,1.383398990138195,39.04035315138073,2,switch,1,2F4K,82,None
60.92426492900734,42.427196954593185,1.7748879485138416,45.798154812120615,1,switch,2,2F4K,83,None
46.500986033963315,64.63124950868438,1.3149697220676386,64.60022197700827,1,switch,1,2F4K,84,None
40.17449704563198,59.87615708445374,1.1528740518692093,60.90610498682811,1,stay,1,2F4K,85,None
40.469937053757086,56.8952121704252,1.1599785370773346,58.464735707842124,1,stay,1,2F4K,86,None
31.411299926749813,47.218916861409184,0.9608206066089727,50.082368371401515,2,switch,2,2F4K,87,None
49.854881469887204,59.81903368538844,1.4099523863589174,60.8601553211824,1,switch,1,2F4K,88,None
49.71991400110117,64.3394102126356,1.4060008046230537,64.3814802457549,1,stay,1,2F4K,89,None
57.413426718777636,40.21414653115579,1.6499276939969045,43.817341613088566,1,switch,2,2F4K,90,None
73.45044160977005,58.637235205017674,2.3029981437421156,59.90196905103541,1,stay,2,2F4K,91,None
63.60514734496417,50.40239171986583,1.8766432506939474,52.89731630386376,1,stay,2,2F4K,92,None
46.137958531379134,56.6843067449009,1.3050804620595473,58.28884908706944,1,switch,1,2F4K,93,None
64.86830400764924,47.20502864714122,1.926589382569202,50.07001031657088,2,stay,1,2F4K,94,None
31.541895750929726,42.323505939084946,0.9634334185211947,45.70525999096873,1,stay,1,2F4K,95,None
43.20388581478625,37.66295911347206,1.2278348929528053,41.54470643073566,2,stay,1,2F4K,96,None
65.08607721141952,56.22843541137498,1.9353336621267478,57.90735414540458,1,switch,2,2F4K,97,None
44.41294679953775,60.64117786784394,1.2590961031523322,61.51811727645679,1,switch,1,2F4K,98,None
41.83148543788958,55.02210902069568,1.1932898889062242,56.889531601258916,2,switch,2,2F4K,99,None
46.925387429484616,34.62155011331222,1.3266259235211826,38.86474979711164,2,switch,1,2F4K,100,None
61.4495751243918,80.0391811251585,1.7943822490549834,74.28085513606234,2,switch,2,2F4K,101,None
54.324549948505044,40.97107883501704,1.547282363799322,44.494251793573405,1,stay,2,2F4K,102,None
72.82604840172485,63.77716735910139,2.273289549087009,63.956954974788225,2,switch,1,2F4K,103,None
49.2243500747207,33.867801926284265,1.3915864169649208,38.20744590571767,1,switch,2,2F4K,104,None
38.83437902841375,51.12734491969726,1.1211904576215412,53.53221714399099,2,stay,2,2F4K,105,None
65.01254442993562,50.98173390951943,1.932376660461247,53.404909698709616,2,switch,1,2F4K,106,None
53.11141279792605,45.9518935447651,1.5087380916395305,48.95292294961444,2,stay,1,2F4K,107,None
35.55210719117611,45.10506171627886,1.0472190274851747,48.19617079453673,2,switch,2,2F4K,108,None
47.30184837591991,64.88414611767067,1.337051885205697,64.78887015455173,2,stay,2,2F4K,109,None
55.24631944258002,64.05046661250672,1.5772262024886716,64.16381863187229,2,stay,2,2F4K,110,None
51.45991274402947,67.29757582124775,1.457804624711098,66.54529248155328,1,switch,1,2F4K,111,None
38.02729318791256,52.536076578583774,1.1025306750935335,54.75777219327717,1,stay,1,2F4K,112,None
24.6675604026229,43.85825555421537,0.8351034394450277,47.08020427094342,2,switch,2,2F4K,113,None
46.49302105097771,34.903546313308986,1.3147519453958887,39.11144964731215,1,stay,2,2F4K,114,None
41.74158011107139,27.02812561173741,1.1910610832519892,32.424801918366136,1,stay,2,2F4K,115,None
44.95474878289797,29.213556855550983,1.2733618647733966,34.23128138760967,1,stay,2,2F4K,116,None
48.845823536681934,30.918401443900073,1.3806759049207133,35.66934274638807,1,stay,2,2F4K,117,None
43.087459275013686,59.28325585574733,1.2248658733497921,60.427520509439944,2,stay,2,2F4K,118,None
61.88421337308413,45.43530200114036,1.8106734720220836,48.49142829854219,2,switch,1,2F4K,119,None
60.63818082971065,48.5787918998451,1.7643605704821987,51.28951608757166,1,switch,2,2F4K,120,None
71.13698363926595,58.98688305037881,2.194830469588903,60.18693563258269,2,switch,1,2F4K,121,Nice work! Press the space bar to continue.
56.473537882368,42.50087430180361,1.617993863885806,45.86416281692557,1,switch,2,2F4K,122,None
32.243776699422156,47.71697102017906,0.9775980421615886,50.52517609618089,1,switch,1,2F4K,123,None
43.55004217616881,60.369149269222746,1.2367048801570935,61.30122039405064,2,switch,2,2F4K,124,None
51.557070539123394,40.47127387670144,1.4607528622713686,44.04718985607032,1,stay,2,2F4K,125,None
72.36112861353405,57.956972733826795,2.25141788276041,59.344117454525026,1,stay,2,2F4K,126,None
35.45158427467933,54.899430864019415,1.0450322958212976,56.785376894085246,1,switch,1,2F4K,127,None
33.4060053472188,47.566254410864104,1.0015123144417657,50.3912561415271,1,stay,1,2F4K,128,None
42.74926831099004,29.957299011996263,1.2162822419315555,34.85573913545423,1,switch,2,2F4K,129,None
39.77021496509076,58.07448176042006,1.1432226847495277,59.440799125323544,1,switch,1,2F4K,130,None
55.50797506290508,39.17574020347945,1.5858312405474604,42.89036506335823,2,stay,1,2F4K,131,None
63.86770945437379,51.19324954679881,1.8869174175677552,53.58980058622987,1,switch,2,2F4K,132,None
29.70198707682877,49.284616311844694,0.9272688604868958,51.913482182412935,1,switch,1,2F4K,133,None
44.02756378017237,27.327545207978297,1.2490462629813182,32.669647427082964,1,switch,2,2F4K,134,None
56.0834921213185,39.20522659586364,1.6049237579767968,42.91665532930817,1,stay,2,2F4K,135,None
48.45333884535483,65.66016850638572,1.369453391230502,65.36240910252272,2,stay,2,2F4K,136,None
32.79384093396325,40.579629166571124,0.988844262854696,44.144080746981885,2,stay,2,2F4K,137,None
37.75097640539725,54.82182899927515,1.0962138687428857,56.719432877506414,2,stay,2,2F4K,138,None
61.22953132802935,74.81642593384227,1.7861904820502408,71.44878089580165,1,switch,1,2F4K,139,None
61.291243461316256,52.50879937059787,1.7884841140230896,54.734152741771574,2,stay,1,2F4K,140,None
58.552213642661634,40.56492570160276,1.6894649370324342,44.13093193100108,1,switch,2,2F4K,141,None
54.36184965573977,47.16080419947974,1.548482941161282,50.03065477776725,1,stay,2,2F4K,142,None
50.96663622823616,37.97942903579602,1.4429277735611161,41.82565437947164,2,switch,1,2F4K,143,None
59.44979064136187,41.79742690366182,1.7212942219204268,45.23402808311557,1,switch,2,2F4K,144,None
32.58833230353942,45.4651244386166,0.9846275207014883,48.51808299687978,1,switch,1,2F4K,145,None
49.91402273928752,68.97162324733978,1.4116874239213466,67.71453345489894,1,stay,1,2F4K,146,None
49.17373234099762,57.19481149916959,1.3901224507582257,58.71391233694608,2,switch,2,2F4K,147,None
64.18598771202987,48.176692546714,1.8994472292342817,50.933214377515434,2,switch,1,2F4K,148,None
41.08666022286831,56.66339642675307,1.1749503603619238,58.27138951931465,1,stay,1,2F4K,149,None
55.15501559295315,46.79611643608385,1.5742345056988285,49.705915290065214,1,switch,2,2F4K,150,None
62.521651776305646,44.40736282506874,1.8348340088470778,47.571886717564944,1,stay,2,2F4K,151,None
40.83645298664803,54.11689015063856,1.1688530711983898,56.118335702193676,2,stay,2,2F4K,152,None
48.07866830260471,26.77748721116292,1.3588253602093967,32.22052724267666,1,stay,2,2F4K,153,None
42.52131036261944,60.3940547448033,1.2105304006257414,61.32111185312179,2,stay,2,2F4K,154,None
64.22974630766683,41.690194812672836,1.9011763882303572,45.1379958614812,2,switch,1,2F4K,155,None
57.986055775107346,46.260243947223664,1.6696916215273692,49.228137452207065,1,switch,2,2F4K,156,None
45.238023413047266,59.421759671807216,1.2808847766847244,60.53964580941198,1,switch,1,2F4K,157,None
44.48987078775574,56.11246647323222,1.2611117515654635,57.8100236990332,2,switch,2,2F4K,158,None
53.26615003400379,36.41035724288607,1.5136005321593928,40.43619154280536,2,switch,1,2F4K,159,None
29.991182278587694,49.08427651002119,0.9328619268863142,51.73657669681798,1,stay,1,2F4K,160,None
38.661234965476204,56.73210163292625,1.1171609486769292,58.32874225388598,1,stay,1,2F4K,161,Nice work! Press the space bar to continue.
54.451556834483014,39.678751912921875,1.5513741899965325,43.33912349788765,2,stay,1,2F4K,162,None
31.95736859837424,47.97171844474885,0.9717930756705002,50.7513699560514,1,stay,1,2F4K,163,None
57.27827088505759,43.76783530636747,1.6452971045532312,46.99921843165193,1,switch,2,2F4K,164,None
43.007070247789365,31.453478151779525,1.2228200455216132,36.12536895314364,1,stay,2,2F4K,165,None
21.974926526447547,36.33531383212671,0.7896295009921132,40.36997470333993,1,switch,1,2F4K,166,None
41.58412977358878,28.58539004126076,1.1871678216972354,33.70755928074459,1,switch,2,2F4K,167,None
64.68970969402945,53.00806613255003,1.9194477529788605,55.16573033219546,2,switch,1,2F4K,168,None
72.5255513151721,53.607019602048574,2.2591288216439156,55.681342022867,2,stay,1,2F4K,169,None
36.117252307175384,48.06103930147332,1.0595983991713052,50.83062904306907,1,stay,1,2F4K,170,None
47.10914020536142,67.74911377397382,1.3317046999405824,66.8647556061166,2,switch,2,2F4K,171,None
50.11590871911059,40.50713556528398,1.4176262874624181,44.07925527581536,1,stay,2,2F4K,172,None
65.16213808364058,50.885110845244235,1.9383970879009804,53.32037120209734,1,stay,2,2F4K,173,None
39.934686804344935,55.65147795624675,1.147139309592976,57.42202114306568,1,switch,1,2F4K,174,None
39.09367650658594,52.59789937184945,1.127252176235867,54.81128775976241,1,stay,1,2F4K,175,None
70.51221657210812,51.406632905292085,2.1665003912740457,53.7760817308341,1,switch,2,2F4K,176,None
44.36006096150226,38.59873530803719,1.2577121983871413,42.37634058121445,1,stay,2,2F4K,177,None
46.17498892814841,34.35976237964506,1.3060857942501711,38.63610470762766,2,switch,1,2F4K,178,None
65.57658684493205,58.11854960519032,1.9551748131080486,59.47702248456716,1,switch,2,2F4K,179,None
41.87305254974005,59.94518245567608,1.1943217713756284,60.961582499526244,1,switch,1,2F4K,180,None
48.68756873780109,64.78528246752622,1.3761398223213543,64.71522344494875,2,switch,2,2F4K,181,None
60.515545572884506,44.01518567407993,1.759866956432706,47.220747510137905,2,switch,1,2F4K,182,None
40.45854845036101,57.60267593767967,1.1597038642393342,59.05182941762732,1,stay,1,2F4K,183,None
52.464636718654454,35.6192488900688,1.4885824184211531,39.73936066392072,1,switch,2,2F4K,184,None
64.00949683622059,53.63545060109834,1.8924889874670459,55.70575694229542,1,stay,2,2F4K,185,None
54.865971272309196,42.534025047040764,1.5648009357884873,45.89386320489251,2,switch,1,2F4K,186,None
42.88651826641571,55.96984807152236,1.219758509418207,57.69017263326375,1,stay,1,2F4K,187,None
51.2286679651548,35.251081901768885,1.450811452558997,39.41604253268856,2,stay,1,2F4K,188,None
52.2966328815953,37.39765783118848,1.4833910672285844,41.30944151703454,2,stay,1,2F4K,189,None
57.48129997486302,73.6213982586515,1.6522580207787512,70.73171359958802,1,stay,1,2F4K,190,None
22.139516716178647,41.09425920525811,0.792336682892719,44.60448324704142,1,stay,1,2F4K,191,None
37.37993395993114,26.181031472712334,1.0877884546400862,31.736956133583444,2,stay,1,2F4K,192,None
34.433646437379025,51.29788204734757,1.0231441312155114,53.68117431385681,2,switch,2,2F4K,193,None
60.00990870420241,47.95963956308588,1.7414599099741628,50.74064969876135,1,stay,2,2F4K,194,None
51.54247118267862,68.0924303464029,1.4603094668003578,67.10565101336665,2,stay,2,2F4K,195,None
57.39682370582834,37.9671572753789,1.6493581548679597,41.81475404729138,1,stay,2,2F4K,196,None
47.6170938674835,56.46620802814876,1.3458455136922387,58.10655606245565,2,stay,2,2F4K,197,None
43.0031412618238,58.63218254856207,1.2227201440233206,59.897842191390325,2,stay,2,2F4K,198,None
27.487431775571785,37.8405301754094,0.8855360550012288,41.702306108125896,1,switch,1,2F4K,199,None
57.5483542539694,47.640085640042514,1.654563461170473,50.45686799467809,2,stay,1,2F4K,200,None
48.926905015455674,62.46721767900281,1.3830057459717922,62.95245735048173,2,switch,2,2F4K,201,Nice work! Press the space bar to continue.
70.08971180192607,54.083143963914054,2.1475494536647908,56.089469566925814,1,stay,2,2F4K,202,None
55.7082991097884,38.115908816511904,1.5924509912928333,41.946913579671715,1,stay,2,2F4K,203,None
49.53354160676772,68.55678458083706,1.4005623866037642,67.42868789054344,2,stay,2,2F4K,204,None
47.92672019046377,30.601661825970886,1.3545386933380903,35.4004131988181,2,switch,1,2F4K,205,None
44.70202809796502,29.636961741334186,1.26668767275736,34.58621125455514,2,stay,1,2F4K,206,None
66.21449363206601,55.017713251115424,1.9812827859858313,56.88580155725753,1,switch,2,2F4K,207,None
47.04548629550273,40.39951468096018,1.329943160632681,43.983032981855075,2,switch,1,2F4K,208,None
67.42988544954936,53.62845238293209,2.0319945934015484,55.69974778626597,2,stay,1,2F4K,209,None
56.85730611078472,45.19486237632985,1.6309574943271434,48.276475438372444,2,stay,1,2F4K,210,None
47.044561091675384,29.217551026804642,1.3299175740056177,34.234622468677074,2,stay,1,2F4K,211,None
40.515036490817145,59.05781546888574,1.1610668942668891,60.244597032745915,2,switch,2,2F4K,212,None
56.65788633133811,64.30124476933891,1.6242082145510894,64.35279207451752,1,switch,1,2F4K,213,None
57.937572477599886,71.85600581120525,1.6680091170519993,69.62773956731318,2,switch,2,2F4K,214,None
72.78124644882001,61.031587997099905,2.271172669616951,61.82797840323037,2,switch,1,2F4K,215,None
52.29856745492426,42.30093905210827,1.4834507427615982,45.685043210848605,1,switch,2,2F4K,216,None
50.56776473095838,60.739401382467385,1.4310091947486263,61.596234548867145,1,switch,1,2F4K,217,None
62.42511047590362,50.329909460364014,1.8311542378936931,52.83369359951917,2,stay,1,2F4K,218,None
38.777614581308676,53.96059785744436,1.119867803684735,55.98457670132966,2,switch,2,2F4K,219,None
49.66332748568228,66.2970976070089,1.4043473596446592,65.82700864195054,2,stay,2,2F4K,220,None
32.53312496521127,46.0105185192819,0.9834978126259434,49.005263207207534,2,stay,2,2F4K,221,None
49.059201188719,61.17612866643939,1.3868156628098918,61.94226574297092,2,stay,2,2F4K,222,None
37.966948089414316,62.90534684679334,1.1011480420211497,63.29077629695842,1,switch,1,2F4K,223,None
37.2642286459415,53.6959752669558,1.0851743551688071,55.75771357124281,1,stay,1,2F4K,224,None
49.10729355065456,65.49078067475341,1.3882032450652246,65.23791275849469,1,stay,1,2F4K,225,None
35.37003224006276,52.325806909511996,1.043261603775348,54.57558073177242,2,switch,2,2F4K,226,None
52.305851321714286,67.19847150461194,1.4836754487937942,66.47477983845141,1,switch,1,2F4K,227,None
42.16186514182994,30.301316171919314,1.2015160782824974,35.14612258136841,1,switch,2,2F4K,228,None
46.019733088284404,64.18133619842462,1.301875955075277,64.2625364712177,2,stay,2,2F4K,229,None
42.9219882462536,24.845255177053755,1.2206585077132321,30.667553349761917,1,stay,2,2F4K,230,None
66.28509367512832,55.65714831462261,1.9841936168952212,57.426804311340746,2,switch,1,2F4K,231,None
44.26943552330101,60.543579743701414,1.2553442678513547,61.44039227889758,1,stay,1,2F4K,232,None
47.72594473208279,30.359965542090677,1.348895271931208,35.195722818802146,1,switch,2,2F4K,233,None
35.52273331520937,55.76892325858473,1.046579568244708,57.52103754658685,2,stay,2,2F4K,234,None
60.390852311974946,44.27039083950048,1.7553096670071888,47.44926321275245,1,stay,2,2F4K,235,None
50.36054883718847,66.73737366978673,1.4248563371147565,66.14485406300467,1,switch,1,2F4K,236,None
54.3572081796668,68.33498594416066,1.5483334937836315,67.27479169111541,2,switch,2,2F4K,237,None
41.964015907199865,54.13917867935319,1.1965830045688333,56.13739660613097,2,stay,2,2F4K,238,None
57.80587662981316,46.46421958687937,1.6634474594088018,49.410079686254925,1,stay,2,2F4K,239,None
48.56321956751581,61.39802309644077,1.3725860401961065,62.117256362657585,2,stay,2,2F4K,240,None
32.901114545242045,52.10841917524347,0.9910525319453234,54.38694034161672,1,switch,1,2F4K,241,Nice work! Press the space bar to continue.
35.520993769287905,53.37213876351907,1.0465417111735897,55.47942930832545,1,stay,1,2F4K,242,None
69.5222307222982,51.107625808927324,2.122356368023294,53.514983301829346,2,stay,1,2F4K,243,None
43.57415971141344,48.20271444696927,1.2373252556285657,50.95628971655354,1,stay,1,2F4K,244,None
60.86049468047025,50.026631132691634,1.7725358914915776,52.56721436121091,1,switch,2,2F4K,245,None
57.411923949135726,53.73456975883177,1.649876135855244,55.79083132688321,1,stay,2,2F4K,246,None
62.68910548479541,79.79555160405276,1.841234224612606,74.1600234652267,1,switch,1,2F4K,247,None
55.67261287027651,41.75879572826466,1.5912697123897723,45.19943079467548,2,stay,1,2F4K,248,None
64.77405056458014,77.98566751316156,1.9228170708306345,73.22733337659736,2,switch,2,2F4K,249,None
54.95326685793597,74.48620499628679,1.5676440370903495,71.25312099479244,2,stay,2,2F4K,250,None
48.23180616740268,65.73047055533128,1.3631593173952379,65.41396456028292,2,stay,2,2F4K,251,None
35.005561229731505,50.03835872277433,1.0353846514100136,52.577526947104744,2,stay,2,2F4K,252,None
57.70209559491602,74.27516222554026,1.6598615008429183,71.1270765168063,2,stay,2,2F4K,253,None
47.65986944159925,34.20530589631754,1.3470431665065803,38.5013769828809,1,stay,2,2F4K,254,None
49.632694639998,62.181291272636415,1.4034530862976236,62.73042258550084,1,switch,1,2F4K,255,None
64.30412847971614,56.1093161041598,1.9041192773279387,57.80737808148846,1,switch,2,2F4K,256,None
52.93680470465306,67.34944801184052,1.5032699878995752,66.58214287725606,1,switch,1,2F4K,257,None
56.80262702084058,38.76923387652469,1.6291041173711733,42.5281393502235,1,switch,2,2F4K,258,None
52.47128424796969,70.79795124065059,1.4887882016035285,68.94133253521403,1,switch,1,2F4K,259,None
52.919833793713735,35.3981813900166,1.5027395772586796,39.54514518247296,1,switch,2,2F4K,260,None
39.469392026128496,51.2075247055417,1.1360936479532757,53.60227029579612,1,switch,1,2F4K,261,None
61.22438360123698,50.02008016147846,1.7859992913640736,52.561453527971196,1,switch,2,2F4K,262,None
48.70561594834516,61.23166815081954,1.3766563586329605,61.98611777036463,1,switch,1,2F4K,263,None
56.612100178419965,41.106498308471174,1.6226625478738932,44.615436721864256,2,stay,1,2F4K,264,None
45.792904277480226,26.885598474622192,1.2957497616338287,32.30856306402827,2,stay,1,2F4K,265,None
31.453529242906757,50.97196891636507,0.9616647063587862,53.396368206481725,2,switch,2,2F4K,266,None
32.81670560427627,50.73253257468467,0.9893145280158641,53.18677804787176,2,stay,2,2F4K,267,None
49.46975979880191,69.93091281450292,1.3987060444425916,68.36543004885613,1,switch,1,2F4K,268,None
38.424238375389066,52.792859571068334,1.111668893995897,54.979894366794234,2,switch,2,2F4K,269,None
52.55866635827613,41.40135754285035,1.4914958782070944,44.87937170333655,2,switch,1,2F4K,270,None
41.6172381854887,54.898181880173816,1.1879854326295687,56.78431590403758,1,stay,1,2F4K,271,None
67.43180753591277,48.34450930686201,2.0320758111303343,51.08198727135175,2,stay,1,2F4K,272,None
51.52883596504466,68.7037395211513,1.4598954746344777,67.53024565639491,1,stay,1,2F4K,273,None
45.13862250961966,66.63449461654353,1.2782399431126157,66.07082819942467,1,stay,1,2F4K,274,None
58.19200007225327,51.892033990596566,1.6768573940436875,54.198892129004236,1,switch,2,2F4K,275,None
42.64723273654553,50.071293654796115,1.213704306470707,52.606484682648514,2,stay,2,2F4K,276,None
52.79863390048658,43.2249658350122,1.4989570199177462,46.512907124924546,1,stay,2,2F4K,277,None
46.76993240752161,59.43710770716473,1.322344401406919,60.55205861679972,2,stay,2,2F4K,278,None
59.24443047584302,41.49218173162905,1.7139593747577262,44.96068771158354,1,stay,2,2F4K,279,None
50.26333425878301,33.04171088358261,1.4219788704734584,37.49082098701552,1,stay,2,2F4K,280,None
42.48939533551846,56.77426908156254,1.2097272934041312,58.36392176578162,1,switch,1,2F4K,281,Nice work! Press the space bar to continue.
45.86501889732524,61.44741361664809,1.2976943014605182,62.15613048061349,2,switch,2,2F4K,282,None
33.25120922034637,46.952186347707475,0.9982937344079112,49.84493240111964,2,stay,2,2F4K,283,None
