x,y,xt,yt,cat,cue,condition,trial
50.095964056545185,34.81789037608337,1.41703846644422,39.155542947495434,2,1,buttons,57
33.899681212715926,48.16285978481329,1.0118464934791336,51.349643359610255,1,1,buttons,58
46.90298904762223,67.30156683212164,1.3260081764358251,67.38395774795332,2,2,buttons,59
32.864341437201645,48.644417050083774,0.9902949882426334,51.78742344693888,2,2,buttons,60
57.40800928594761,43.29569300826711,1.649741836235744,46.891776940155765,1,2,buttons,61
41.344568098180474,53.02238475122173,1.1812685975998207,55.717691162206854,2,2,buttons,62
32.888043569938475,53.997155430718344,0.9907831972109076,56.577313061966,2,2,buttons,63
28.143646275433085,44.877846501323596,0.8977025437751002,48.345344357669944,2,2,buttons,64
50.27903882482686,59.86943232889122,1.4224433180641143,61.58939472216192,2,2,buttons,65
52.33457744510116,38.01240681411746,1.4845619766070703,42.04745013029529,2,1,buttons,66
49.12939822258971,59.3322666753166,1.388841484539367,61.14462351441922,2,2,buttons,67
57.18381512778573,42.54718521408019,1.6420686621489473,46.20368725735397,2,1,buttons,68
51.80484623394344,60.933560438693924,1.4682985957850385,62.461168020883484,2,2,buttons,69
37.0175731799486,47.81640044776224,1.079622684473878,51.034171808206665,2,2,buttons,70
32.278425740843545,49.49363272031689,0.9783026617761399,52.55723085494458,2,2,buttons,71
58.16385425611204,65.83193207807254,1.6758762571483417,66.2964672031705,1,1,buttons,72
66.9001635558429,57.78397540701416,2.0097344760396516,59.8459742928673,2,1,buttons,73
47.89906706303982,58.180400842753244,1.3537600160176,60.18076257027169,2,2,buttons,74
51.63840290607407,62.74239518067479,1.4632254640489364,63.912913115262455,1,1,buttons,75
21.28244986061889,38.252447973989234,0.7783405878044461,42.26634159284685,1,1,buttons,76
56.13006743334802,46.361486086187774,1.6064788898422686,49.7054020566885,2,1,buttons,77
65.42187581067176,53.0886218341901,1.9488948774156818,55.77631061570667,1,2,buttons,78
36.38257770816141,54.38481627049731,1.065460664257189,56.91729198108789,2,2,buttons,79
53.80778492478657,73.51985510099064,1.5307445512252902,71.61282840532677,2,2,buttons,80
39.00884192260599,48.24042984804105,1.1252653598979034,51.42021866403634,2,2,buttons,81
44.05029173173943,58.96596347700398,1.2496367198327127,60.83957876966783,1,1,buttons,82
21.105644770453786,27.92051827457719,0.7754842271121943,33.122993407028304,2,2,buttons,83
46.22528227156767,63.558669709522995,1.307452440286892,64.5548837233939,2,2,buttons,84
52.44103977165078,44.16928845046637,1.487852172950911,47.694631319892814,2,1,buttons,85
64.818979226962,46.63170986318467,1.924614331468247,49.95262967772215,1,2,buttons,86
47.61061698463456,38.250456875679525,1.3456642633968623,42.2645251918455,1,2,buttons,87
48.29742314042531,60.35190321707173,1.3650205722693483,61.98621551852375,1,1,buttons,88
39.45208598958748,53.76959110691987,1.1356848767235017,56.37722750398473,2,2,buttons,89
35.4115457343443,41.59178592959632,1.0441625869807591,45.32561092477897,2,2,buttons,90
58.29395726188936,48.1715548937703,1.6804163381377462,51.35755545800836,1,2,buttons,91
38.70044634222349,48.08959678718088,1.1180722282219204,51.28296732848416,2,2,buttons,92
53.746326295111565,35.90193899546644,1.5287895149193427,40.13190693309363,2,1,buttons,93
52.129194941600716,41.23731913809226,1.4782352156228804,44.999996340051304,1,2,buttons,94
48.57873265350695,32.91346516679653,1.373028888049297,37.455858380725566,1,2,buttons,95
57.18775726020738,44.71969666378015,1.642203275159785,48.20015557081863,2,1,buttons,96
56.43947118420563,48.1745540220152,1.6168480876479236,51.36028444757279,1,2,buttons,97
68.55515525459056,51.17291970083356,2.0801025528801578,54.06980501984119,2,1,buttons,98
32.278425740843545,49.49363272031689,0.9783026617761399,52.55723085494458,1,1,buttons,99
39.224182360801464,25.390820056332487,1.1303154599199146,31.014358477162997,2,1,buttons,100
54.10852329630951,45.107745989495335,1.54034733076484,48.55634203175751,1,2,buttons,101
38.82747593001757,27.69356833801706,1.1210295268837867,32.93116457513181,2,1,buttons,102
50.58526053980675,59.75708582521349,1.431529912243298,61.496627859213085,2,2,buttons,103
44.95366020399794,60.501335060552364,1.2733330408196815,62.10859774966542,1,1,buttons,104
32.864341437201645,48.644417050083774,0.9902949882426334,51.78742344693888,1,1,buttons,105
35.238601503574145,22.163503312489368,1.0404142361195183,28.428543898064945,2,1,buttons,106
55.3505839798256,70.11858212499392,1.5806495280711657,69.37753323820743,2,2,buttons,107
46.88094688199903,66.93242700963961,1.3254005346203583,67.11375810622964,2,2,buttons,108
49.13653595483194,32.12417129398784,1.389047638593008,36.758093124417826,1,2,buttons,109
65.8670464936263,54.31801548478785,1.967019684062557,56.85878715776802,1,2,buttons,110
43.299477643505675,53.650844467862264,1.2302779812786424,56.27267265974994,1,1,buttons,111
50.8919683273681,38.70044004907081,1.4406891135826199,42.67532485896014,2,1,buttons,112
53.045203820474896,49.23876520987052,1.5066623250256719,52.326509190311214,2,1,buttons,113
53.40106920020337,63.70395974305295,1.5178529996214503,64.66825560602939,2,2,buttons,114
44.450045479901114,36.65145643433775,1.260067801770626,40.810174543603466,1,2,buttons,115
50.41909701527386,35.38621661954507,1.426592120701272,39.66669067074972,2,1,buttons,116
52.36790566632028,59.40807048209576,1.4855911953456307,61.207574923964096,2,2,buttons,117
51.68192241978347,43.4050374328445,1.4645502280711074,46.99228826447284,2,1,buttons,118
57.21436449251336,47.904404904176616,1.6431121278148992,51.114343461773174,2,1,buttons,119
49.466459008884165,63.856829499698826,1.3986100433563533,64.7872459445636,2,2,buttons,120
54.33879065143446,60.25572311878842,1.5477406238753177,61.9073141499364,2,2,buttons,121
43.449907738281695,30.319105834793856,1.2341324465130032,35.17927341573907,1,2,buttons,122
54.4381807791926,67.57279605150195,1.5509427395374868,67.5812016230633,2,2,buttons,123
58.28873117660748,47.89160810919625,1.6802337315228533,51.10268723824371,2,1,buttons,124
57.98383487261767,48.7099672460091,1.6696145129933777,51.84694762965166,2,1,buttons,125
53.41575766112272,33.52241630958439,1.518316680351731,37.99698387406904,2,1,buttons,126
22.881259010603657,35.41441472632614,0.8046524970609757,39.69209421231886,1,1,buttons,127
55.3505839798256,70.11858212499392,1.5806495280711657,69.37753323820743,1,1,buttons,128
45.134186053029744,55.00542994641141,1.2781220264159843,57.45920402851034,2,2,buttons,129
52.45517516254534,64.85916588130078,1.4882895723190914,65.55978462735419,2,2,buttons,130
61.845453875042665,54.68786207182529,1.8092146913725946,57.18227868547743,1,2,buttons,131
57.28760901672781,43.15312933659233,1.6456166209934724,46.760724796664995,2,1,buttons,132
45.31674266682273,49.95267321930898,1.2829832007089246,52.97205698714433,1,1,buttons,133
55.848240170794625,32.637488158685954,1.5970917608515551,37.211406931402536,2,1,buttons,134
70.43471098441634,55.381690372708675,2.163011490840874,57.78627716984043,1,2,buttons,135
48.89834473735898,61.8959481402754,1.3821846306121426,63.238444005242556,2,2,buttons,136
52.50825250278961,64.02832809276696,1.4899331226063086,64.92037280547893,1,1,buttons,137
50.8919683273681,38.70044004907081,1.4406891135826199,42.67532485896014,1,2,buttons,138
64.818979226962,46.63170986318467,1.924614331468247,49.95262967772215,2,1,buttons,139
46.27702548008647,62.10429520487385,1.3088599766897133,63.40527043424006,1,1,buttons,140
46.132252771500596,65.44749349155431,1.3049256261353095,66.00689856415254,1,1,buttons,141
61.845453875042665,54.68786207182529,1.8092146913725946,57.18227868547743,2,1,buttons,142
69.34608486313199,52.78710512186996,2.1145967145406765,55.5092351611188,1,2,buttons,143
61.191705800394615,43.2609153412824,1.784786088929972,46.8598079232754,1,2,buttons,144
49.13653595483194,32.12417129398784,1.389047638593008,36.758093124417826,2,1,buttons,145
66.78106085449095,47.0240712858131,2.0047631835155673,50.31127207899437,1,2,buttons,146
46.27702548008647,62.10429520487385,1.3088599766897133,63.40527043424006,2,2,buttons,147
48.29742314042531,60.35190321707173,1.3650205722693483,61.98621551852375,2,2,buttons,148
46.131695387635816,33.77542145238275,1.3049105015195104,38.22248533781194,2,1,buttons,149
40.8170217494605,57.492096406434605,1.1683808784064367,59.59851042906941,2,2,buttons,150
54.48712195674753,33.041144254939766,1.55252194233451,37.56912106457813,2,1,buttons,151
28.00630626773696,41.074544010605,0.8951424478717972,44.85051398403702,2,2,buttons,152
52.45546296459329,72.35523611487255,1.4882984792756506,70.86954484600452,2,2,buttons,153
21.28161056220659,33.13269259424899,0.7783270037627636,37.6503972086657,1,1,buttons,154
69.43443105844042,59.51213898353411,2.118485026524224,61.293899826726225,2,1,buttons,155
33.98091884085671,47.74717742437937,1.0135572391822463,50.97109205846738,2,2,buttons,156
65.21210096767017,52.90754278126533,1.9404120300808223,55.61598754975851,2,1,buttons,157
48.57873265350695,32.91346516679653,1.373028888049297,37.455858380725566,2,1,buttons,158
58.29395726188936,48.1715548937703,1.6804163381377462,51.35755545800836,2,1,buttons,159
42.43940283284058,56.9070461095992,1.208470356856288,59.100083500044505,2,2,buttons,160
51.51887683926122,40.67175320149087,1.459593170054773,44.48075736726582,1,2,buttons,161
48.725827927044634,34.35884232547923,1.377235083790856,38.743921764109146,2,1,buttons,162
38.82747593001757,27.69356833801706,1.1210295268837867,32.93116457513181,1,2,buttons,163
50.581469129579204,38.89088182961698,1.4314170546459066,42.84935492808222,1,2,buttons,164
47.61061698463456,38.250456875679525,1.3456642633968623,42.2645251918455,2,1,buttons,165
63.37562045009222,56.33775665597783,1.867707603495371,58.61210125979004,2,1,buttons,166
36.23514364441807,43.89080775820676,1.0621991715515424,47.4387522385698,1,1,buttons,167
50.27903882482686,59.86943232889122,1.4224433180641143,61.58939472216192,1,1,buttons,168
38.292511767762576,50.823514161178345,1.1086280019134185,53.756256752606674,2,2,buttons,169
58.16385425611204,65.83193207807254,1.6758762571483417,66.2964672031705,2,2,buttons,170
57.98383487261767,48.7099672460091,1.6696145129933777,51.84694762965166,1,2,buttons,171
39.45208598958748,53.76959110691987,1.1356848767235017,56.37722750398473,1,1,buttons,172
58.655376311586274,49.89456235914267,1.6930930798738373,52.9195965437799,2,1,buttons,173
67.04617138264939,83.34154193786956,2.0158455985932346,76.8814642760723,1,1,buttons,174
39.224182360801464,25.390820056332487,1.1303154599199146,31.014358477162997,1,2,buttons,175
23.757867041220827,41.54690079083005,0.81945464759315,45.28437280486205,2,2,buttons,176
53.646663743208435,68.25345613138694,1.5256244948298523,68.07131801436049,1,1,buttons,177
39.620609500826674,54.99946760882449,1.139671693152441,57.45401203418109,2,2,buttons,178
58.1965197253522,36.16156308538651,1.6770149984504892,40.366572931114696,1,2,buttons,179
49.98871840459696,44.18924196541393,1.4138818350123163,47.71296297380114,1,2,buttons,180
37.76007858412477,57.393694978963474,1.0964213736961401,59.51490091494428,1,1,buttons,181
42.692612159309576,26.026618979631202,1.2148501452086278,31.538016798145456,2,1,buttons,182
45.62034644824561,37.17050228441417,1.2911086332848167,41.2812462134719,1,2,buttons,183
52.11409854875241,65.77041239912492,1.477771239871772,66.2502684631762,2,2,buttons,184
57.18775726020738,44.71969666378015,1.642203275159785,48.20015557081863,1,2,buttons,185
70.39561859969598,59.85860253538708,2.1612538861671466,61.58045827952285,2,1,buttons,186
31.610748046061417,48.00341874261939,0.9648137957302413,51.20451364549324,1,1,buttons,187
49.955188537020966,60.10911095404347,1.4128963721207226,61.78684410110921,1,1,buttons,188
55.57341266235321,40.04861097351107,1.5879906080324235,43.909200566850345,2,1,buttons,189
54.33879065143446,60.25572311878842,1.5477406238753177,61.9073141499364,1,1,buttons,190
29.94428560667021,45.61373662169269,0.9319526537395443,49.020441640817985,2,2,buttons,191
64.26934160842019,48.48933597205533,1.902742387577327,51.64653378392928,2,1,buttons,192
42.89354275849501,55.52448825486706,1.2199366928087478,57.910107771393896,2,2,buttons,193
64.708346041305,43.8930539395306,1.92019174445485,47.44081635123313,2,1,buttons,194
27.418835862708654,44.513895321250004,0.8842738162776288,48.011174582982505,1,1,buttons,195
62.69990783106,49.40506196973742,1.8416478647058236,52.477082919434416,1,2,buttons,196
53.488031269312806,37.96308444725291,1.520600254956965,42.00249609005331,2,1,buttons,197
31.040540850942406,16.30484616569945,0.9534414326782714,24.090066355488318,2,1,buttons,198
47.36229976858357,61.573326271939614,1.3387336849447302,62.979090423673114,2,2,buttons,199
50.41909701527386,35.38621661954507,1.426592120701272,39.66669067074972,1,2,buttons,200
56.13006743334802,46.361486086187774,1.6064788898422686,49.7054020566885,1,2,buttons,201
52.029782721514906,37.15321251301213,1.4751825360614694,41.26553766943715,1,2,buttons,202
43.263499576267115,54.77383842640298,1.229357901789758,57.257329284308355,1,1,buttons,203
36.11756170674003,48.85718984142889,1.0596052164194845,51.98057518481446,2,2,buttons,204
67.74674140669669,55.26466757394439,2.045427273536319,57.684674258962325,1,2,buttons,205
57.40800928594761,43.29569300826711,1.649741836235744,46.891776940155765,2,1,buttons,206
31.418466387010596,46.182424524227116,0.9609638010246802,49.54148438441251,2,2,buttons,207
63.32131062523223,50.309189415520336,1.865599515211264,53.29355647820127,2,1,buttons,208
44.70982110925837,58.95335061846471,1.2668929575389152,60.829050412425396,1,1,buttons,209
37.34248786747348,51.587438249308434,1.0869417565285469,54.44091556013436,1,1,buttons,210
31.23882106854633,43.899874907983644,0.9573807027387562,47.447084411308666,1,1,buttons,211
48.63450345945367,59.92911611783962,1.3746221425929246,61.63862128784589,2,2,buttons,212
42.03523235908469,49.016799396327244,1.1983563424549037,52.125348639173026,2,2,buttons,213
28.6299938374829,46.064301364291,0.9068273540579741,49.433312367797356,1,1,buttons,214
56.005399182413626,37.26047958709846,1.6023196420608883,41.36301276415944,2,1,buttons,215
29.11427598179888,43.06163729617258,0.9160055721117263,46.67661819788324,1,1,buttons,216
67.04617138264939,83.34154193786956,2.0158455985932346,76.8814642760723,2,2,buttons,217
46.90298904762223,67.30156683212164,1.3260081764358251,67.38395774795332,1,1,buttons,218
65.21210096767017,52.90754278126533,1.9404120300808223,55.61598754975851,1,2,buttons,219
45.62034644824561,37.17050228441417,1.2911086332848167,41.2812462134719,2,1,buttons,220
56.43947118420563,48.1745540220152,1.6168480876479236,51.36028444757279,2,1,buttons,221
31.11870319161123,45.66252210514237,0.9549923594001449,49.06516477078781,1,1,buttons,222
52.45546296459329,72.35523611487255,1.4882984792756506,70.86954484600452,1,1,buttons,223
63.96930925328337,45.990190936803856,1.8909081380227009,49.36543005458549,2,1,buttons,224
62.20132783334045,46.07077620656243,1.8226528867926453,49.43924252398583,2,1,buttons,225
68.59410185574566,51.55701541897778,2.0817878516319612,54.41371155401698,1,2,buttons,226
36.11756170674003,48.85718984142889,1.0596052164194845,51.98057518481446,1,1,buttons,227
37.279243909263286,52.745506862284444,1.0855132359916635,55.472341706116566,2,2,buttons,228
37.0175731799486,47.81640044776224,1.079622684473878,51.034171808206665,1,1,buttons,229
37.339743897419574,54.41565657223711,1.0868797382130322,56.94429093331003,1,1,buttons,230
47.527912781315635,33.1032464105937,1.3433519982973259,37.624249185545644,1,2,buttons,231
54.10852329630951,45.107745989495335,1.54034733076484,48.55634203175751,2,1,buttons,232
53.80778492478657,73.51985510099064,1.5307445512252902,71.61282840532677,1,1,buttons,233
39.00901500704894,57.65780394652361,1.1252694099488074,59.739101832925385,2,2,buttons,234
63.16364188552898,47.41753993321962,1.8594929221291523,50.67049945263745,2,1,buttons,235
43.20582716792325,26.722429753791882,1.2278844607928745,32.116068838345115,2,1,buttons,236
48.75308039548263,67.33025030639956,1.3780157829318365,67.40486882416793,2,2,buttons,237
51.00693275931164,58.16797623482469,1.4441373712261043,60.170293053977275,1,1,buttons,238
47.89906706303982,58.180400842753244,1.3537600160176,60.18076257027169,1,1,buttons,239
67.50228738426765,46.21877413820381,2.0350561789814967,49.574765625010336,2,1,buttons,240
42.692612159309576,26.026618979631202,1.2148501452086278,31.538016798145456,1,2,buttons,241
51.63840290607407,62.74239518067479,1.4632254640489364,63.912913115262455,2,2,buttons,242
53.05818078038163,34.361074960484736,1.507068950146524,38.74592093296997,2,1,buttons,243
43.263499576267115,54.77383842640298,1.229357901789758,57.257329284308355,2,2,buttons,244
54.36550251358206,40.93683409539113,1.548600566911575,44.72407431452833,2,1,buttons,245
58.1965197253522,36.16156308538651,1.6770149984504892,40.366572931114696,2,1,buttons,246
44.95366020399794,60.501335060552364,1.2733330408196815,62.10859774966542,2,2,buttons,247
42.37580930638636,33.06951813869715,1.2068733436610741,37.594305508819815,1,2,buttons,248
52.80986626210931,60.76699646390021,1.4993071727901002,62.325551083063715,2,2,buttons,249
64.96813883004738,50.323844940929604,1.9305931496562785,53.306759388678515,2,1,buttons,250
49.955188537020966,60.10911095404347,1.4128963721207226,61.78684410110921,2,2,buttons,251
40.2127648240112,30.708750197989126,1.153791823519016,35.51795949519791,1,2,buttons,252
37.339743897419574,54.41565657223711,1.0868797382130322,56.94429093331003,2,2,buttons,253
63.25036322122851,43.48986190234015,1.862849207256249,47.070257459754785,2,1,buttons,254
61.03948133010562,43.3289809813646,1.7791454256029302,46.92237624127654,2,1,buttons,255
43.21308465529667,29.534792340743614,1.2280697812143293,34.50132123300913,2,1,buttons,256
55.848240170794625,32.637488158685954,1.5970917608515551,37.211406931402536,1,2,buttons,257
54.578833631115124,66.17895792134425,1.5554855674756751,66.55606551579244,1,1,buttons,258
27.531530543362713,38.231723723903244,0.8863484711728585,42.24743626441375,2,2,buttons,259
53.646663743208435,68.25345613138694,1.5256244948298523,68.07131801436049,2,2,buttons,260
61.03948133010562,43.3289809813646,1.7791454256029302,46.92237624127654,1,2,buttons,261
49.98871840459696,44.18924196541393,1.4138818350123163,47.71296297380114,2,1,buttons,262
35.4115457343443,41.59178592959632,1.0441625869807591,45.32561092477897,1,1,buttons,263
28.00630626773696,41.074544010605,0.8951424478717972,44.85051398403702,1,1,buttons,264
40.2127648240112,30.708750197989126,1.153791823519016,35.51795949519791,2,1,buttons,265
39.79293763862521,28.82359900681108,1.1437629904943685,33.89115442272971,1,2,buttons,266
63.96930925328337,45.990190936803856,1.8909081380227009,49.36543005458549,1,2,buttons,267
33.899681212715926,48.16285978481329,1.0118464934791336,51.349643359610255,2,2,buttons,268
42.303632065385656,61.638178300916145,1.205063325985788,63.031323906074306,2,2,buttons,269
47.36229976858357,61.573326271939614,1.3387336849447302,62.979090423673114,1,1,buttons,270
51.967274788169846,58.83150931625808,1.4732663159337926,60.727261369092986,2,2,buttons,271
52.129194941600716,41.23731913809226,1.4782352156228804,44.999996340051304,2,1,buttons,272
51.93526587762052,36.713547995739916,1.472286026455149,40.86647074021097,1,2,buttons,273
39.620609500826674,54.99946760882449,1.139671693152441,57.45401203418109,1,1,buttons,274
21.105644770453786,27.92051827457719,0.7754842271121943,33.122993407028304,1,1,buttons,275
42.89354275849501,55.52448825486706,1.2199366928087478,57.910107771393896,1,1,buttons,276
44.450045479901114,36.65145643433775,1.260067801770626,40.810174543603466,2,1,buttons,277
41.344568098180474,53.02238475122173,1.1812685975998207,55.717691162206854,1,1,buttons,278
58.28873117660748,47.89160810919625,1.6802337315228533,51.10268723824371,1,2,buttons,279
49.12939822258971,59.3322666753166,1.388841484539367,61.14462351441922,1,1,buttons,280
63.55091493856511,49.541550574968774,1.8745280944599187,52.60057756071211,1,2,buttons,281
29.11427598179888,43.06163729617258,0.9160055721117263,46.67661819788324,2,2,buttons,282
65.8670464936263,54.31801548478785,1.967019684062557,56.85878715776802,2,1,buttons,283
57.21436449251336,47.904404904176616,1.6431121278148992,51.114343461773174,1,2,buttons,284
29.94428560667021,45.61373662169269,0.9319526537395443,49.020441640817985,1,1,buttons,285
38.70044634222349,48.08959678718088,1.1180722282219204,51.28296732848416,1,1,buttons,286
48.712825562119846,31.819398507897787,1.3768627620180969,36.489815228517536,1,2,buttons,287
68.59410185574566,51.55701541897778,2.0817878516319612,54.41371155401698,2,1,buttons,288
52.33457744510116,38.01240681411746,1.4845619766070703,42.04745013029529,1,2,buttons,289
64.56133135500951,48.64995574213836,1.914330519808386,51.79245360713318,2,1,buttons,290
54.4381807791926,67.57279605150195,1.5509427395374868,67.5812016230633,1,1,buttons,291
37.76007858412477,57.393694978963474,1.0964213736961401,59.51490091494428,2,2,buttons,292
50.01505571809652,60.67483050250294,1.4146563863961084,62.250373674665816,1,1,buttons,293
45.134186053029744,55.00542994641141,1.2781220264159843,57.45920402851034,1,1,buttons,294
50.48059650682413,34.57217019763352,1.4284176793484724,38.935066803884446,1,2,buttons,295
33.17425403536845,28.111091904553977,0.9966975042689481,33.28445790392954,2,1,buttons,296
82.18539416830754,64.06202728206895,2.761709983081763,64.94648657692366,2,1,buttons,297
53.859621297210246,67.6009786601513,1.532395441180112,67.60163360207491,2,2,buttons,298
70.85808051791795,58.012583262080085,2.1821381117821295,60.03922429806865,2,1,buttons,299
51.625669661775035,46.98648607663795,1.4628380819547433,50.27693467972724,1,2,buttons,300
57.61137561689329,67.13291371449289,1.6567331753994161,67.26075808931215,1,1,buttons,301
48.283903199601816,64.80894541018185,1.3646368653278014,65.5213986671146,2,2,buttons,302
46.22528227156767,63.558669709522995,1.307452440286892,64.5548837233939,1,1,buttons,303
43.20582716792325,26.722429753791882,1.2278844607928745,32.116068838345115,1,2,buttons,304
64.56133135500951,48.64995574213836,1.914330519808386,51.79245360713318,1,2,buttons,305
21.28244986061889,38.252447973989234,0.7783405878044461,42.26634159284685,2,2,buttons,306
43.449907738281695,30.319105834793856,1.2341324465130032,35.17927341573907,2,1,buttons,307
47.527912781315635,33.1032464105937,1.3433519982973259,37.624249185545644,2,1,buttons,308
31.610748046061417,48.00341874261939,0.9648137957302413,51.20451364549324,2,2,buttons,309
44.42130032444698,57.02639923470103,1.2593148355371282,59.202021185755115,1,1,buttons,310
48.26003270568091,32.9538144809883,1.3639596645643404,37.49164038772039,2,1,buttons,311
39.98089821019899,55.10955491233263,1.1482421704956367,57.54983047137201,2,2,buttons,312
48.89834473735898,61.8959481402754,1.3821846306121426,63.238444005242556,1,1,buttons,313
39.00901500704894,57.65780394652361,1.1252694099488074,59.739101832925385,1,1,buttons,314
39.98089821019899,55.10955491233263,1.1482421704956367,57.54983047137201,1,1,buttons,315
62.20132783334045,46.07077620656243,1.8226528867926453,49.43924252398583,1,2,buttons,316
37.279243909263286,52.745506862284444,1.0855132359916635,55.472341706116566,1,1,buttons,317
42.303632065385656,61.638178300916145,1.205063325985788,63.031323906074306,1,1,buttons,318
61.93655922054879,42.00715461613728,1.812645465509801,45.70730249096672,1,2,buttons,319
36.23514364441807,43.89080775820676,1.0621991715515424,47.4387522385698,2,2,buttons,320
52.80986626210931,60.76699646390021,1.4993071727901002,62.325551083063715,1,1,buttons,321
44.70982110925837,58.95335061846471,1.2668929575389152,60.829050412425396,2,2,buttons,322
67.50228738426765,46.21877413820381,2.0350561789814967,49.574765625010336,1,2,buttons,323
53.045203820474896,49.23876520987052,1.5066623250256719,52.326509190311214,1,2,buttons,324
54.578833631115124,66.17895792134425,1.5554855674756751,66.55606551579244,2,2,buttons,325
52.50825250278961,64.02832809276696,1.4899331226063086,64.92037280547893,2,2,buttons,326
