x,y,xt,yt,cat,trial_type,sub_task,condition,trial,message
36.836465325449396,49.13357879489269,1.0755644374780267,51.507435276584886,2,switch,2,4F4K,100,None
66.4216354283342,55.62739001561711,1.9898353551339114,57.053766754021716,1,stay,2,4F4K,101,None
42.82889126672749,54.43455359669116,1.21829772409961,56.055271788002976,2,stay,2,4F4K,102,None
48.55279661835463,56.09357763483567,1.3722885793222883,57.4409748092985,2,stay,2,4F4K,103,None
69.56660009839797,57.94362442544141,2.1243154324088263,58.95934361881139,1,stay,2,4F4K,104,None
57.390127217535415,69.1786540966908,1.649128498461755,67.36835052357854,1,switch,1,4F4K,105,None
66.70294596918967,53.19124909024092,2.0015093830482877,55.00355741794736,2,stay,1,4F4K,106,None
47.640592348779066,60.854991325951254,1.346503304548532,61.28272504874709,2,switch,2,4F4K,107,None
48.83543920736169,64.47498382153054,1.380377799395854,64.04052175995865,2,stay,2,4F4K,108,None
49.43315054517495,33.48746559814547,1.3976416594429002,37.79039039112338,2,switch,1,4F4K,109,None
34.935563408577146,58.60235271698861,1.0338786793071089,59.49245773640682,1,stay,1,4F4K,110,None
77.42365431437395,55.798665410533935,2.5013546630538275,57.196229881791304,2,stay,1,4F4K,111,None
43.743343039034045,31.367204838942797,1.2416859165602558,35.98952008204561,2,stay,1,4F4K,112,None
54.05659004132136,63.540183886241536,1.538684774167468,63.3435527578493,1,stay,1,4F4K,113,None
19.636846083692348,37.43799061841715,0.7521568154262882,41.21216435758234,1,stay,1,4F4K,114,None
37.908141459712624,51.1131288748156,1.0998023266739017,53.223817057222355,1,stay,1,4F4K,115,None
50.120467859558,36.09150784535305,1.4177606914121446,40.037911397676794,2,stay,1,4F4K,116,None
50.62343393004745,37.171266005656236,1.432666702274304,40.97901136357836,2,stay,1,4F4K,117,None
25.615780008477532,42.79773874550156,0.8517331462511101,45.9330647385206,1,stay,1,4F4K,118,None
43.888772527619835,62.20200370020574,1.2454466087921474,62.32707033793034,1,stay,1,4F4K,119,None
43.230812835594215,52.825401383398514,1.2285225890919211,54.69211932216311,1,stay,1,4F4K,120,None
42.951799348832225,37.22973040199029,1.221415433942109,41.0300954650276,1,switch,2,4F4K,121,Nice work! Press the space bar to continue.
59.36822143536816,45.48506047030254,1.7183770649967522,48.30663034246775,2,switch,1,4F4K,122,None
46.34060292253456,62.145682018323825,1.3105915068845821,62.283819955798975,1,stay,1,4F4K,123,None
49.589379454950794,40.43707964982328,1.4021895456519693,43.84783424036883,1,switch,2,4F4K,124,None
47.850645790931246,33.827473657063436,1.3523976118356784,38.08180547829749,2,switch,1,4F4K,125,None
43.35343280803943,62.06001869979318,1.2316590861051293,62.21796669097675,1,stay,1,4F4K,126,None
42.33122739678825,61.12644352512683,1.205755024448949,61.49482753627547,2,switch,2,4F4K,127,None
47.468608806662836,65.12128825515015,1.3416964090910084,64.5158340339573,1,switch,1,4F4K,128,None
55.1536376568484,49.67054416075655,1.5741893992122005,51.974762818494014,2,stay,1,4F4K,129,None
49.283099665073834,34.758704210443554,1.3932875060084222,38.883250939900314,2,stay,1,4F4K,130,None
35.62451138354229,48.20480007304248,1.0487969109765753,50.696448968762645,2,switch,2,4F4K,131,None
47.628710841930825,33.54738641861732,1.3461706664321236,37.84169857308418,2,switch,1,4F4K,132,None
51.260693161618605,64.7337148704966,1.4517779353151983,64.23145447929755,2,switch,2,4F4K,133,None
50.02172065427547,38.51745611913794,1.4148524620946616,42.158142889076956,1,stay,2,4F4K,134,None
42.66738754310164,56.33353056458053,1.2142130855605433,57.639580991268566,2,stay,2,4F4K,135,None
58.27545953689516,70.23578486895569,1.679770091336028,68.07188701218281,2,stay,2,4F4K,136,None
68.49105008038978,54.01954207921322,2.077331561875797,55.70540239351013,2,switch,1,4F4K,137,None
61.2173610585172,43.493144470314256,1.7857385015178597,46.5477515338701,2,stay,1,4F4K,138,None
36.059769663687234,49.63120944880296,1.0583325988336232,51.94057048897258,1,stay,1,4F4K,139,None
38.475340600316926,28.309231684879087,1.1128508266968937,33.45069242728899,1,switch,2,4F4K,140,None
67.97608776249314,53.00336501819774,2.055205466774621,54.84372268624352,2,switch,1,4F4K,141,None
58.65273171441915,45.61859575992952,1.6929999744165896,48.42436112485927,2,stay,1,4F4K,142,None
49.94429103114811,63.388680028845656,1.4125762358133176,63.2295622485437,1,stay,1,4F4K,143,None
34.740405542918374,52.59203919872943,1.0296915012691474,54.493022280694355,2,switch,2,4F4K,144,None
72.72877030989997,62.927632127299624,2.26869569354946,62.88093963533311,2,switch,1,4F4K,145,None
55.23061886971978,65.41645479812965,1.57671134705024,64.73108060835044,2,switch,2,4F4K,146,None
40.583285585910176,58.64136975363093,1.1627158502665238,59.52390403480845,2,stay,2,4F4K,147,None
42.734914133267154,54.55830912014975,1.2159192519934225,56.159362092463184,2,stay,2,4F4K,148,None
44.10653282420115,60.331198613535385,1.2510990256936543,60.871178401576664,1,switch,1,4F4K,149,None
26.865439639862334,39.80379110413365,0.8741563157607204,43.289550842805205,2,switch,2,4F4K,150,None
46.59382606746371,65.14255714962695,1.3175107944687043,64.53138276144499,1,switch,1,4F4K,151,None
51.329277461162484,34.867716055686124,1.453849895189582,38.97737018837326,2,stay,1,4F4K,152,None
54.539792816655144,66.52252289266728,1.5542232886533884,65.5272083609048,1,stay,1,4F4K,153,None
44.00844936629559,35.86436549002061,1.2485498993899518,39.84054880896107,1,switch,2,4F4K,154,None
44.09791909324497,51.177383872773845,1.2508749520325366,53.279212807340734,2,stay,2,4F4K,155,None
61.62361915136021,47.53238087548785,1.8008881422223246,50.10744824032817,2,switch,1,4F4K,156,None
57.95509106540333,47.241751746401725,1.6686168647699164,49.852445691457376,2,stay,1,4F4K,157,None
63.07748186569619,50.035446882170966,1.8561643494630544,52.291636353551944,1,switch,2,4F4K,158,None
66.31451843963355,51.21577698195137,1.9854080584874116,53.312302049728956,2,switch,1,4F4K,159,None
52.680580741594724,43.74243023308502,1.495281823499823,46.76806489081331,1,switch,2,4F4K,160,None
25.4532566066521,44.71287176518694,0.8488595052672453,47.62529445176126,2,stay,2,4F4K,161,Nice work! Press the space bar to continue.
45.285653343432024,29.937283438166055,1.2821540402537894,34.79292782033136,2,switch,1,4F4K,162,None
58.70884138904849,36.772052417364065,1.6949764652416859,40.630529733537145,2,stay,1,4F4K,163,None
40.93246632102628,62.81807678475624,1.171189065644304,62.7977193687555,2,switch,2,4F4K,164,None
54.59667643007643,34.1990294413253,1.5560628072584948,38.4010126430478,1,stay,2,4F4K,165,None
34.19124427028959,54.730056018913466,1.0179998353745017,56.30363147400608,1,switch,1,4F4K,166,None
75.64273232348238,59.36300643431194,2.410415691278474,60.10281122886682,2,stay,1,4F4K,167,None
59.00809596736534,41.56101356339094,1.705556891420131,44.840075018351826,1,switch,2,4F4K,168,None
32.76940158266427,47.48756524122781,0.9883418578718853,50.068142316108826,1,switch,1,4F4K,169,None
69.48961700859981,53.09092258328723,2.1209175097389696,54.91823702961142,2,stay,1,4F4K,170,None
61.836107739340314,48.94807901345469,1.808863109315659,51.34572036054547,2,stay,1,4F4K,171,None
44.7765349597952,27.1266827995605,1.2686517067808736,32.49058587639752,2,stay,1,4F4K,172,None
50.06862365908266,28.245361456418905,1.4162330699573407,33.39850576615285,2,stay,1,4F4K,173,None
59.733195581831986,43.128009856891836,1.7314681713075306,46.225010652891434,2,stay,1,4F4K,174,None
54.31798813428078,67.58466762318714,1.5470712529307373,66.27571880414497,1,stay,1,4F4K,175,None
48.557772002829125,57.17423357285365,1.3724305639338625,58.331556726006525,2,switch,2,4F4K,176,None
33.04023635491061,57.06954066161816,0.9939237551711712,58.245719940868845,2,stay,2,4F4K,177,None
41.685612925226536,55.58714541559282,1.1896757268112903,57.02025813902694,2,stay,2,4F4K,178,None
58.07795931145531,72.97786049011955,1.672885587304673,69.81433271347188,1,switch,1,4F4K,179,None
62.0273306707151,51.600196847810096,1.8160701360423575,53.64318014329328,1,switch,2,4F4K,180,None
58.87563960991175,42.25154388561508,1.7008656501276769,45.45027131388162,2,switch,1,4F4K,181,None
45.70704068976411,61.656229929377076,1.293438286480862,61.90641300484325,1,stay,1,4F4K,182,None
60.949067210964046,42.5272598577968,1.7758035812152813,45.69397471030963,2,stay,1,4F4K,183,None
45.13058140231991,31.139250757706865,1.2780262263194824,35.797730242376666,2,stay,1,4F4K,184,None
51.49936042726401,66.8828433879738,1.4590009400680855,65.78291894801879,1,stay,1,4F4K,185,None
23.713288455027527,34.597570993933815,0.8186953768730998,38.74424267293191,1,stay,1,4F4K,186,None
60.26821678310347,43.96735432273774,1.7508390946151218,46.96681803836808,1,switch,2,4F4K,187,None
41.39058000041227,53.22156754248428,1.1823993651684908,55.02932820219733,1,switch,1,4F4K,188,None
76.52077098372004,62.58788622095015,2.4548300168799657,62.622392849821196,2,stay,1,4F4K,189,None
60.644985216736394,46.46618525221812,1.7646102332566993,49.17083861322774,1,switch,2,4F4K,190,None
62.57486258473803,52.63435687897335,1.8368653536489437,54.52915138693304,1,stay,2,4F4K,191,None
35.21570619625155,53.02470195125923,1.039919018485701,54.8618856412291,1,switch,1,4F4K,192,None
51.313935830774,69.55397146638585,1.45338616162781,67.62009351727836,1,stay,1,4F4K,193,None
47.415776934611436,59.085623794283585,1.3402232202003557,59.880903935463934,2,switch,2,4F4K,194,None
52.13946545596822,41.06043835750212,1.4785509550605807,44.397969888755306,1,stay,2,4F4K,195,None
69.03974925965977,54.32673764561517,2.101169397756343,55.964497564260434,2,switch,1,4F4K,196,None
42.880676311140675,26.296487174589107,1.2196103420996631,31.824598717340542,2,stay,1,4F4K,197,None
55.4939062212428,47.98059608308469,1.5853673681816123,50.50022062698024,1,switch,2,4F4K,198,None
36.337165514064544,41.918274273860774,1.0644550033193936,45.1557371760997,2,stay,2,4F4K,199,None
34.58928332531779,57.49673778636919,1.0264607765411773,58.595360321823144,2,stay,2,4F4K,200,None
49.480514509854295,32.53031057037747,1.3990188831460815,36.97377810365215,2,switch,1,4F4K,201,Nice work! Press the space bar to continue.
41.31317714959681,26.811191097495943,1.1804977685420592,32.2366918293016,1,switch,2,4F4K,202,None
63.36224511293014,49.39466412198153,1.867188205885573,51.73481068899706,2,switch,1,4F4K,203,None
44.63457339293775,65.97529010805246,1.2649121593562258,65.13540527432416,2,switch,2,4F4K,204,None
26.730634021685947,44.72565985178997,0.8717093085905535,47.636584506043995,1,switch,1,4F4K,205,None
62.02412787139916,49.66751075303946,1.8159491891823873,51.9721262178141,2,stay,1,4F4K,206,None
41.77369854370161,55.34743194002112,1.1918568396359317,56.82040164352635,2,switch,2,4F4K,207,None
66.64845369616776,42.205716908535294,1.9992426872677924,45.40976766355866,2,switch,1,4F4K,208,None
62.101271083330666,52.417158024360546,1.8188645781666444,54.34359984192002,2,stay,1,4F4K,209,None
46.35225174919631,61.40841367431494,1.3109090106269607,61.71428076290279,2,switch,2,4F4K,210,None
39.32772775470256,55.44065935047396,1.132751838686933,56.89818194325749,1,switch,1,4F4K,211,None
34.62910815832413,53.73687506264572,1.0273111758082734,55.46641059225779,1,stay,1,4F4K,212,None
48.75294827120318,44.47158235080787,1.3780119969114972,47.41223551306189,2,stay,1,4F4K,213,None
41.10040829954029,59.460414194300334,1.1752863069698065,60.180553423260655,1,stay,1,4F4K,214,None
31.833734959008616,46.31539761587335,0.9692979120617239,49.038148795435745,1,stay,1,4F4K,215,None
50.00024438662852,30.3535795045688,1.4142207492508392,35.13967118367697,1,switch,2,4F4K,216,None
58.80674125846095,41.95814616835405,1.6984305631014684,45.19097177039238,2,switch,1,4F4K,217,None
45.22039402864401,50.70327446857408,1.2804152996798874,52.86997123598583,1,stay,1,4F4K,218,None
41.01438979445475,55.12889940305749,1.1731859460530472,56.63781337551947,1,stay,1,4F4K,219,None
55.130574390964526,71.46057450653589,1.5734346192393949,68.86517642730115,1,stay,1,4F4K,220,None
67.22882450794387,50.9958682708128,2.0235166714979855,53.122668437771544,1,switch,2,4F4K,221,None
65.90484760445565,44.38445780936863,1.9685664716709024,47.33528918023914,1,stay,2,4F4K,222,None
37.23367354488757,52.53675390283893,1.0844850810060518,54.44580540373807,2,stay,2,4F4K,223,None
61.394283058361694,44.859264958464635,1.7923203146109812,47.75452681335955,1,stay,2,4F4K,224,None
46.83536895484567,57.26187719054712,1.3241449596817887,58.4033401161908,2,stay,2,4F4K,225,None
57.35353152616804,70.3988141961522,1.6478740121315933,68.17884700807434,1,switch,1,4F4K,226,None
51.263357634552655,36.730290821300045,1.4518583749799006,40.594110116648956,2,stay,1,4F4K,227,None
62.12879783053722,46.73470239216028,1.8199059990378024,49.40699681978065,1,switch,2,4F4K,228,None
64.5075035471917,50.87667573325598,1.9121889743472877,53.01978074579417,2,switch,1,4F4K,229,None
74.90689092886915,54.08060620652352,2.373813721447535,55.756958367602664,2,stay,1,4F4K,230,None
43.49432383836265,58.65454042727658,1.235272826227658,59.53451577243831,1,stay,1,4F4K,231,None
53.71243719242661,66.60681721888874,1.527712550227012,65.58719257192155,2,switch,2,4F4K,232,None
42.51138680463461,53.30492962559994,1.2102806278964493,55.100155293610804,2,stay,2,4F4K,233,None
65.34096542003492,47.79336423310631,1.945618649305884,50.33622519339274,1,stay,2,4F4K,234,None
77.10089473133027,56.697480443748084,2.4846227905768994,57.93989340578735,1,stay,2,4F4K,235,None
57.641964658498225,44.54721934325646,1.657787327516864,47.47902998153172,1,stay,2,4F4K,236,None
42.454353547187196,55.418892237045426,1.2088461182624357,56.88002757892802,2,stay,2,4F4K,237,None
62.63323867399796,50.43216720504003,1.8390964722488454,52.63545067452988,2,switch,1,4F4K,238,None
42.17446423215073,60.216002130128444,1.2018309055816545,60.780272097178305,1,stay,1,4F4K,239,None
55.99896085981874,67.0082475096159,1.602105136016609,65.87148754127637,1,stay,1,4F4K,240,None
37.670220121398444,26.72201279124702,1.0943745638135889,32.16510243720258,1,switch,2,4F4K,241,Nice work! Press the space bar to continue.
51.222300348011665,40.46322148067175,1.450619362061239,43.87089432691942,2,switch,1,4F4K,242,None
40.79923070171136,55.779346860519176,1.1679487106617847,57.18017292792852,2,switch,2,4F4K,243,None
50.43276315091849,36.986409475627006,1.4269975862637274,40.817572266283996,1,stay,2,4F4K,244,None
44.57127263018927,54.561078515252206,1.2632482478453,56.16169014002587,1,switch,1,4F4K,245,None
44.9925391337441,30.814318009951783,1.2743629017746743,35.52500832224649,2,stay,1,4F4K,246,None
52.399299407693675,37.097913123871294,1.4865613274421356,40.91493573584419,1,switch,2,4F4K,247,None
60.16731902560776,39.72029479180169,1.7471694927655426,43.21599844851815,2,switch,1,4F4K,248,None
54.40162623685905,48.26435239166665,1.5497642688600486,50.7485420254719,2,stay,1,4F4K,249,None
44.59289517728326,50.89481682204744,1.2638163676265606,53.03544491955899,1,stay,1,4F4K,250,None
49.74321608445557,58.0055485152957,1.4066822518994282,59.00963419779363,1,stay,1,4F4K,251,None
54.50748070130181,37.99135812777851,1.5531793388352488,41.696650390790744,2,stay,1,4F4K,252,None
45.773329986019185,59.162712553439796,1.295222452225285,59.94265284033007,1,stay,1,4F4K,253,None
72.43686014714865,54.7078173225242,2.254966193008721,56.284963007002034,1,switch,2,4F4K,254,None
48.37585735652131,65.26034262890919,1.3672487287460267,64.6173819564237,1,switch,1,4F4K,255,None
61.97227529399261,73.88769136167534,1.8139922080424664,70.36513611379327,2,switch,2,4F4K,256,None
44.40985459672393,53.8982505223229,1.2590151451834173,55.60291951167627,1,switch,1,4F4K,257,None
42.84431796794681,29.24007771943166,1.2186886035845135,34.21535788679026,1,switch,2,4F4K,258,None
39.36483339275806,58.19223259395275,1.1336261960164138,59.16102860591233,1,switch,1,4F4K,259,None
60.523857855878965,49.45520598694165,1.7601711740829027,51.78749570045425,2,stay,1,4F4K,260,None
56.6616476664782,40.26368659849416,1.6243352565838078,43.69490899728658,2,stay,1,4F4K,261,None
37.54751564988514,49.75240252499801,1.0915857523992885,52.045898016564266,1,stay,1,4F4K,262,None
58.684055585103536,66.49118100524268,1.6941030887781283,65.50488012309089,2,switch,2,4F4K,263,None
54.97003049169392,47.50143326875536,1.5681905973263799,50.080306020517895,1,stay,2,4F4K,264,None
62.30299866610939,42.745646052601764,1.8265103894577468,45.887016754376084,2,switch,1,4F4K,265,None
52.85295409318796,40.15773954225266,1.500651133409942,43.60149252110416,1,switch,2,4F4K,266,None
61.86839956060525,46.779599780529594,1.8100781498814793,49.44646657171065,2,switch,1,4F4K,267,None
59.04353557545608,50.58129704567718,1.7068142578831484,52.76449947713302,1,switch,2,4F4K,268,None
31.84862588477172,47.52742986968545,0.9695980997887819,50.10310621245159,1,switch,1,4F4K,269,None
47.74229406482308,58.33022986637387,1.349353940317583,59.272727716690234,2,switch,2,4F4K,270,None
53.00404674075728,35.67863537581639,1.5053734186649872,39.6793388692678,1,stay,2,4F4K,271,None
31.886482293361432,38.68152027235632,0.9703616697444115,42.302220672281514,2,stay,2,4F4K,272,None
29.920439596153237,48.7065689388433,0.9314906466656026,51.13497778136765,1,switch,1,4F4K,273,None
56.72961165912781,41.14767895780956,1.6266325062391271,44.47500184631279,1,switch,2,4F4K,274,None
53.331181360758464,68.24828409253276,1.5156487412096173,66.73516462115371,2,stay,2,4F4K,275,None
43.598791921681574,57.72707655734538,1.2379591913243608,58.78319766880058,2,stay,2,4F4K,276,None
43.43144719165952,27.534850017404963,1.2336587832660886,32.82049069749198,1,stay,2,4F4K,277,None
65.67662450934547,53.86878272854287,1.959246249430179,55.57800584556767,2,switch,1,4F4K,278,None
40.379420069849466,53.476897120521414,1.1577972235979357,55.246119683935945,2,switch,2,4F4K,279,None
32.0602177026595,43.66192255723173,0.9738736609551905,46.69691731687006,2,stay,2,4F4K,280,None
67.00671919087985,49.399516988772106,2.0141925067469306,51.73903433528274,2,switch,1,4F4K,281,Nice work! Press the space bar to continue.
42.35046918509242,29.866747832949304,1.206237569778573,34.73431416357428,2,stay,1,4F4K,282,None
59.4769060109009,47.16077797633891,1.7222650443421517,49.781355331981686,1,switch,2,4F4K,283,None
