cursor_vis,midpoint_vis,endpoint_vis,cursor_sig,cursor_mp_sig,cursor_ep_sig,clamp,rot,no_uncertainty,low_uncertainty,high_uncertainty,unlimited_uncertainty,trial,cycle,target_angle
0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.936979586324988,0.0,0.0,0.0,1.0,141,140,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.760859559920492,0.0,0.0,0.0,1.0,142,141,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.067480215880524,0.0,1.0,0.0,0.0,143,142,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.213829055285675,0.0,0.0,1.0,0.0,144,143,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.615543526777287,0.0,0.0,1.0,0.0,145,144,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.813973644943353,0.0,0.0,0.0,1.0,146,145,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.8016551854922,0.0,0.0,0.0,1.0,147,146,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.80949087867606,0.0,1.0,0.0,0.0,148,147,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.44606807091848,1.0,0.0,0.0,0.0,149,148,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.767874321195821,1.0,0.0,0.0,0.0,150,149,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.460354348287204,0.0,0.0,0.0,1.0,151,150,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.74625240434699,0.0,0.0,1.0,0.0,152,151,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.277645895294802,0.0,1.0,0.0,0.0,153,152,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.269566169383618,0.0,1.0,0.0,0.0,154,153,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.824393183353308,1.0,0.0,0.0,0.0,155,154,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.325667210903113,0.0,1.0,0.0,0.0,156,155,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.381272317037442,1.0,0.0,0.0,0.0,157,156,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.247072474717932,1.0,0.0,0.0,0.0,158,157,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.4929181438887165,1.0,0.0,0.0,0.0,159,158,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.77753949878508,0.0,0.0,0.0,1.0,160,159,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.900041415425774,0.0,1.0,0.0,0.0,161,160,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.870382297629085,0.0,0.0,1.0,0.0,162,161,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.915735648029784,0.0,0.0,0.0,1.0,163,162,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.230887710625781,1.0,0.0,0.0,0.0,164,163,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.285263992446122,0.0,0.0,1.0,0.0,165,164,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.216148090886312,0.0,0.0,1.0,0.0,166,165,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.998524469969886,0.0,0.0,0.0,1.0,167,166,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.520756257697887,1.0,0.0,0.0,0.0,168,167,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.760886583626476,0.0,1.0,0.0,0.0,169,168,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.321634929488912,0.0,0.0,1.0,0.0,170,169,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.599053050379766,1.0,0.0,0.0,0.0,171,170,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.907399032723385,0.0,1.0,0.0,0.0,172,171,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.84152632867469,1.0,0.0,0.0,0.0,173,172,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.782701090588876,0.0,1.0,0.0,0.0,174,173,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.047654669432976,0.0,1.0,0.0,0.0,175,174,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.292316237989084,1.0,0.0,0.0,0.0,176,175,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.487647394631049,0.0,0.0,0.0,1.0,177,176,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.721410606050103,0.0,0.0,0.0,1.0,178,177,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.894466085887352,0.0,1.0,0.0,0.0,179,178,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.994403902270598,0.0,0.0,1.0,0.0,180,179,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.744294541160507,0.0,1.0,0.0,0.0,181,180,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.300536969460325,0.0,1.0,0.0,0.0,182,181,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.583566240061554,0.0,0.0,0.0,1.0,183,182,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.238329453484728,0.0,0.0,0.0,1.0,184,183,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.886105976439453,0.0,0.0,0.0,1.0,185,184,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.092709023232473,0.0,0.0,0.0,1.0,186,185,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.9889145992456,0.0,0.0,0.0,1.0,187,186,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.546194658552636,0.0,0.0,1.0,0.0,188,187,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.64832628442354,1.0,0.0,0.0,0.0,189,188,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.922261627760147,1.0,0.0,0.0,0.0,190,189,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.1600310454526275,0.0,0.0,1.0,0.0,191,190,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.211131879290303,0.0,1.0,0.0,0.0,192,191,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.096459002187466,0.0,0.0,1.0,0.0,193,192,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.988332102495525,0.0,0.0,0.0,1.0,194,193,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.519806400656414,0.0,1.0,0.0,0.0,195,194,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.1622523410903,0.0,0.0,1.0,0.0,196,195,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.970127630445894,0.0,0.0,0.0,1.0,197,196,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.199015998973868,0.0,1.0,0.0,0.0,198,197,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.782781608286768,0.0,0.0,0.0,1.0,199,198,90
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.70748860570378,1.0,0.0,0.0,0.0,200,199,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,200,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,201,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,202,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,203,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,204,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,205,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,206,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,207,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,208,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,209,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,210,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,211,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,212,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214,213,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,214,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,215,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,216,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,217,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,218,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,219,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,220,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222,221,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,222,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,223,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,224,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,225,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,226,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,227,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,228,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,229,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,230,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,231,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,232,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,233,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,234,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,235,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,236,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,237,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,238,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,239,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,240,90
