condition,subject,trial,phase,cycle_phase,target_angle,cursor_vis,endpoint_vis,clamp,rot,instruct_phase,instruct_state
condition_1,0,52,baseline_no_fb,5,315,0.0,0.0,0.0,-1.6390907814193325,,1.0
condition_1,0,53,baseline_no_fb,5,135,0.0,0.0,0.0,-1.919600179871855,,1.0
condition_1,0,54,baseline_no_fb,5,45,0.0,0.0,0.0,0.38438096692587176,,1.0
condition_1,0,55,baseline_no_fb,5,300,0.0,0.0,0.0,-1.1630313270057493,,1.0
condition_1,0,56,baseline_no_fb,5,225,0.0,0.0,0.0,0.08913556221447883,,1.0
condition_1,0,57,baseline_no_fb,5,180,0.0,0.0,0.0,-0.06686881630792821,,1.0
condition_1,0,58,baseline_no_fb,5,285,0.0,0.0,0.0,-1.8882806715056004,,1.0
condition_1,0,59,baseline_no_fb,5,0,0.0,0.0,0.0,0.8950460772858856,,1.0
condition_1,0,60,baseline_no_fb,5,90,0.0,0.0,0.0,0.3089251250340622,,1.0
condition_1,0,61,baseline_continuous_fb,1,90,1.0,1.0,0.0,-0.11981279408809663,"You will now only see the cursor throughout your entire reach.
Please continue to slice through the target as quickly and accurately as possible.",1.0
condition_1,0,62,baseline_continuous_fb,1,135,1.0,1.0,0.0,-0.2593602309034389,,1.0
condition_1,0,63,baseline_continuous_fb,1,300,1.0,1.0,0.0,-0.5455390208740553,,1.0
condition_1,0,64,baseline_continuous_fb,1,180,1.0,1.0,0.0,-0.6798131345391489,,1.0
condition_1,0,65,baseline_continuous_fb,1,285,1.0,1.0,0.0,-0.14611352949283682,,1.0
condition_1,0,66,baseline_continuous_fb,1,330,1.0,1.0,0.0,-0.5347557765983342,,1.0
condition_1,0,67,baseline_continuous_fb,1,270,1.0,1.0,0.0,0.2375171699747984,,1.0
condition_1,0,68,baseline_continuous_fb,1,225,1.0,1.0,0.0,1.5407449581767567,,1.0
condition_1,0,69,baseline_continuous_fb,1,345,1.0,1.0,0.0,-0.022212389606730353,,1.0
condition_1,0,70,baseline_continuous_fb,1,315,1.0,1.0,0.0,1.3258033906105162,,1.0
condition_1,0,71,baseline_continuous_fb,1,0,1.0,1.0,0.0,1.5443489178634218,,1.0
condition_1,0,72,baseline_continuous_fb,1,45,1.0,1.0,0.0,-0.6074976974394448,,1.0
condition_1,0,73,baseline_continuous_fb,2,330,1.0,1.0,0.0,-0.21337128737324249,,1.0
condition_1,0,74,baseline_continuous_fb,2,270,1.0,1.0,0.0,0.18258008959247413,,1.0
condition_1,0,75,baseline_continuous_fb,2,225,1.0,1.0,0.0,-0.6427196241628952,,1.0
condition_1,0,76,baseline_continuous_fb,2,300,1.0,1.0,0.0,1.204256685515507,,1.0
condition_1,0,77,baseline_continuous_fb,2,345,1.0,1.0,0.0,0.3060845396683443,,1.0
condition_1,0,78,baseline_continuous_fb,2,135,1.0,1.0,0.0,-0.964420210008992,,1.0
condition_1,0,79,baseline_continuous_fb,2,315,1.0,1.0,0.0,2.3737422014977483,,1.0
condition_1,0,80,baseline_continuous_fb,2,45,1.0,1.0,0.0,-1.2110286569625293,,1.0
condition_1,0,81,baseline_continuous_fb,2,285,1.0,1.0,0.0,-0.06024459272288883,,1.0
condition_1,0,82,baseline_continuous_fb,2,0,1.0,1.0,0.0,-2.391357756343096,,1.0
condition_1,0,83,baseline_continuous_fb,2,90,1.0,1.0,0.0,-0.2679452917454718,,1.0
condition_1,0,84,baseline_continuous_fb,2,180,1.0,1.0,0.0,-0.43052096850888916,,1.0
condition_1,0,85,baseline_continuous_fb,3,45,1.0,1.0,0.0,-0.2924658988128246,,1.0
condition_1,0,86,baseline_continuous_fb,3,300,1.0,1.0,0.0,-0.7506825972526052,,1.0
condition_1,0,87,baseline_continuous_fb,3,315,1.0,1.0,0.0,-0.12846523340815316,,1.0
condition_1,0,88,baseline_continuous_fb,3,180,1.0,1.0,0.0,-2.3263816540693876,,1.0
condition_1,0,89,baseline_continuous_fb,3,285,1.0,1.0,0.0,0.6304074833343045,,1.0
condition_1,0,90,baseline_continuous_fb,3,345,1.0,1.0,0.0,1.0424581939482047,,1.0
condition_1,0,91,baseline_continuous_fb,3,0,1.0,1.0,0.0,1.5621463020377824,,1.0
condition_1,0,92,baseline_continuous_fb,3,225,1.0,1.0,0.0,0.3593858059122117,,1.0
condition_1,0,93,baseline_continuous_fb,3,330,1.0,1.0,0.0,0.5720802811756374,,1.0
condition_1,0,94,baseline_continuous_fb,3,135,1.0,1.0,0.0,2.202279770037524,,1.0
condition_1,0,95,baseline_continuous_fb,3,270,1.0,1.0,0.0,0.4599843238682859,,1.0
condition_1,0,96,baseline_continuous_fb,3,90,1.0,1.0,0.0,0.573940670037581,,1.0
condition_1,0,97,baseline_continuous_fb,4,0,1.0,1.0,0.0,-0.3301344222252699,,1.0
condition_1,0,98,baseline_continuous_fb,4,45,1.0,1.0,0.0,-0.2452262575967595,,1.0
condition_1,0,99,baseline_continuous_fb,4,225,1.0,1.0,0.0,-0.1755631802631539,,1.0
condition_1,0,100,baseline_continuous_fb,4,330,1.0,1.0,0.0,-2.1535628985048962,,1.0
condition_1,0,101,baseline_continuous_fb,4,285,1.0,1.0,0.0,-1.3470394975017448,,1.0
condition_1,0,102,baseline_continuous_fb,4,315,1.0,1.0,0.0,-0.23322198578863507,,1.0
condition_1,0,103,baseline_continuous_fb,4,90,1.0,1.0,0.0,-0.48020203973154124,,1.0
condition_1,0,104,baseline_continuous_fb,4,270,1.0,1.0,0.0,0.48774270662135044,,1.0
condition_1,0,105,baseline_continuous_fb,4,180,1.0,1.0,0.0,-0.028702080589601987,,1.0
condition_1,0,106,baseline_continuous_fb,4,345,1.0,1.0,0.0,-1.0953372701163366,,1.0
condition_1,0,107,baseline_continuous_fb,4,135,1.0,1.0,0.0,0.9565828928677758,,1.0
condition_1,0,108,baseline_continuous_fb,4,300,1.0,1.0,0.0,-1.0547236409513614,,1.0
condition_1,0,109,baseline_continuous_fb,5,135,1.0,1.0,0.0,2.6456034740257945,,1.0
condition_1,0,110,baseline_continuous_fb,5,345,1.0,1.0,0.0,0.4358921799792167,,1.0
condition_1,0,111,baseline_continuous_fb,5,45,1.0,1.0,0.0,-0.19474794862508335,,1.0
condition_1,0,112,baseline_continuous_fb,5,285,1.0,1.0,0.0,1.2352668126326976,,1.0
condition_1,0,113,baseline_continuous_fb,5,315,1.0,1.0,0.0,-0.6873670513402015,,1.0
condition_1,0,114,baseline_continuous_fb,5,0,1.0,1.0,0.0,-0.09766657040642861,,1.0
condition_1,0,115,baseline_continuous_fb,5,225,1.0,1.0,0.0,-0.5340559080635975,,1.0
condition_1,0,116,baseline_continuous_fb,5,180,1.0,1.0,0.0,1.246032345646463,,1.0
condition_1,0,117,baseline_continuous_fb,5,330,1.0,1.0,0.0,0.6119675422368183,,1.0
condition_1,0,118,baseline_continuous_fb,5,300,1.0,1.0,0.0,0.04379593105497911,,1.0
condition_1,0,119,baseline_continuous_fb,5,270,1.0,1.0,0.0,0.23674598597148835,,1.0
condition_1,0,120,baseline_continuous_fb,5,90,1.0,1.0,0.0,0.30985147405584634,,1.0
condition_1,0,121,clamp,1,315,1.0,1.0,1.0,32.12509633255292,"The cursor feedback is now clamped.
The location of the endpoint feedback is random.
It  has nothing to do with how accurately you reach.
Please do your best to ignore the cursor feedback and continue slicing directly through the target.",1.0
condition_1,0,122,clamp,2,315,1.0,1.0,1.0,28.75829119707073,,1.0
condition_1,0,123,clamp,3,315,1.0,1.0,1.0,31.779582601919905,,1.0
condition_1,0,124,clamp,4,315,1.0,1.0,1.0,31.250271665731837,,1.0
condition_1,0,125,clamp,5,315,1.0,1.0,1.0,28.793528204795024,,1.0
condition_1,0,126,clamp,6,315,1.0,1.0,1.0,31.208347885152513,,1.0
condition_1,0,127,clamp,7,315,1.0,1.0,1.0,29.76355093309388,,1.0
condition_1,0,128,clamp,8,315,1.0,1.0,1.0,30.01118599662781,,1.0
condition_1,0,129,clamp,9,315,1.0,1.0,1.0,30.56825590952186,,1.0
condition_1,0,130,clamp,10,315,1.0,1.0,1.0,29.535098095827344,,1.0
condition_1,0,131,clamp,11,315,1.0,1.0,1.0,31.16301779009579,,1.0
condition_1,0,132,clamp,12,315,1.0,1.0,1.0,31.226120017446362,,1.0
condition_1,0,133,clamp,13,315,1.0,1.0,1.0,30.300548994281616,,1.0
condition_1,0,134,clamp,14,315,1.0,1.0,1.0,28.86595511912973,,1.0
condition_1,0,135,clamp,15,315,1.0,1.0,1.0,28.78759687174924,,1.0
condition_1,0,136,clamp,16,315,1.0,1.0,1.0,31.521798615010667,,1.0
condition_1,0,137,clamp,17,315,1.0,1.0,1.0,29.83506016000679,,1.0
condition_1,0,138,clamp,18,315,1.0,1.0,1.0,29.68525520495959,,1.0
condition_1,0,139,clamp,19,315,1.0,1.0,1.0,29.551303367155725,,1.0
condition_1,0,140,clamp,20,315,1.0,1.0,1.0,28.855394408779336,,1.0
condition_1,0,141,clamp,21,315,1.0,1.0,1.0,29.122693913053872,,1.0
condition_1,0,142,clamp,22,315,1.0,1.0,1.0,27.689867776534705,,1.0
condition_1,0,143,clamp,23,315,1.0,1.0,1.0,30.604816322156974,,1.0
condition_1,0,144,clamp,24,315,1.0,1.0,1.0,30.677374290704748,,1.0
condition_1,0,145,clamp,25,315,1.0,1.0,1.0,29.50717132801447,,1.0
condition_1,0,146,clamp,26,315,1.0,1.0,1.0,29.970153625467347,,1.0
condition_1,0,147,clamp,27,315,1.0,1.0,1.0,30.225712734844574,,1.0
condition_1,0,148,clamp,28,315,1.0,1.0,1.0,30.095766847623473,,1.0
condition_1,0,149,clamp,29,315,1.0,1.0,1.0,30.835174126177872,,1.0
condition_1,0,150,clamp,30,315,1.0,1.0,1.0,29.057885282640765,,1.0
condition_1,0,151,clamp,31,315,1.0,1.0,1.0,31.7283994344468,,1.0
condition_1,0,152,clamp,32,315,1.0,1.0,1.0,30.155544782086434,,1.0
condition_1,0,153,clamp,33,315,1.0,1.0,1.0,31.256660182355162,,1.0
condition_1,0,154,clamp,34,315,1.0,1.0,1.0,29.709245553304765,,1.0
condition_1,0,155,clamp,35,315,1.0,1.0,1.0,30.18628529398309,,1.0
condition_1,0,156,clamp,36,315,1.0,1.0,1.0,32.05614624636094,,1.0
condition_1,0,157,clamp,37,315,1.0,1.0,1.0,30.174392039036192,,1.0
condition_1,0,158,clamp,38,315,1.0,1.0,1.0,32.18526508866158,,1.0
condition_1,0,159,clamp,39,315,1.0,1.0,1.0,30.18573798764731,,1.0
condition_1,0,160,clamp,40,315,1.0,1.0,1.0,30.506121640965187,,1.0
condition_1,0,161,clamp,41,315,1.0,1.0,1.0,29.833195860066063,,1.0
condition_1,0,162,clamp,42,315,1.0,1.0,1.0,30.85002955401781,,1.0
condition_1,0,163,clamp,43,315,1.0,1.0,1.0,29.021674237903415,,1.0
condition_1,0,164,clamp,44,315,1.0,1.0,1.0,29.0812708287396,,1.0
condition_1,0,165,clamp,45,315,1.0,1.0,1.0,28.591695620454413,,1.0
condition_1,0,166,clamp,46,315,1.0,1.0,1.0,28.780952334281277,,1.0
condition_1,0,167,clamp,47,315,1.0,1.0,1.0,29.330983201112602,,1.0
condition_1,0,168,clamp,48,315,1.0,1.0,1.0,33.31262854736502,,1.0
condition_1,0,169,clamp,49,315,1.0,1.0,1.0,31.526622398012485,,1.0
condition_1,0,170,clamp,50,315,1.0,1.0,1.0,32.16756717457007,,1.0
condition_1,0,171,clamp,51,315,1.0,1.0,1.0,29.53659797210071,,1.0
condition_1,0,172,clamp,52,315,1.0,1.0,1.0,29.577543967883383,,1.0
condition_1,0,173,clamp,53,315,1.0,1.0,1.0,30.542300265781,,1.0
condition_1,0,174,clamp,54,315,1.0,1.0,1.0,30.613714226527488,,1.0
condition_1,0,175,clamp,55,315,1.0,1.0,1.0,29.89221929199674,,1.0
condition_1,0,176,clamp,56,315,1.0,1.0,1.0,29.13522698798499,,1.0
condition_1,0,177,clamp,57,315,1.0,1.0,1.0,29.683902612581875,,1.0
condition_1,0,178,clamp,58,315,1.0,1.0,1.0,30.531703887714194,,1.0
condition_1,0,179,clamp,59,315,1.0,1.0,1.0,30.321849053404886,,1.0
condition_1,0,180,clamp,60,315,1.0,1.0,1.0,28.12110549320243,,1.0
condition_1,0,181,clamp,61,315,1.0,1.0,1.0,30.487522436307366,,1.0
condition_1,0,182,clamp,62,315,1.0,1.0,1.0,31.06862573980873,,1.0
condition_1,0,183,clamp,63,315,1.0,1.0,1.0,30.04848925936671,,1.0
condition_1,0,184,clamp,64,315,1.0,1.0,1.0,29.870615969037708,,1.0
condition_1,0,185,clamp,65,315,1.0,1.0,1.0,28.23259128868813,,1.0
condition_1,0,186,clamp,66,315,1.0,1.0,1.0,31.39473047237066,,1.0
condition_1,0,187,clamp,67,315,1.0,1.0,1.0,30.737834246321054,,1.0
condition_1,0,188,clamp,68,315,1.0,1.0,1.0,28.661145139866857,,1.0
condition_1,0,189,clamp,69,315,1.0,1.0,1.0,30.35936253094326,,1.0
condition_1,0,190,clamp,70,315,1.0,1.0,1.0,29.949249511260685,,1.0
condition_1,0,191,clamp,71,315,1.0,1.0,1.0,28.95413881617889,,1.0
condition_1,0,192,clamp,72,315,1.0,1.0,1.0,29.163434671721497,,1.0
condition_1,0,193,clamp,73,315,1.0,1.0,1.0,31.36651047616452,,1.0
condition_1,0,194,clamp,74,315,1.0,1.0,1.0,30.723694153086807,,1.0
condition_1,0,195,clamp,75,315,1.0,1.0,1.0,30.382820065675304,,1.0
condition_1,0,196,clamp,76,315,1.0,1.0,1.0,28.689805769511953,,1.0
condition_1,0,197,clamp,77,315,1.0,1.0,1.0,31.039792850702902,,1.0
condition_1,0,198,clamp,78,315,1.0,1.0,1.0,31.54797264740271,,1.0
condition_1,0,199,clamp,79,315,1.0,1.0,1.0,31.11924135837399,,1.0
condition_1,0,200,clamp,80,315,1.0,1.0,1.0,29.41986141262669,,1.0
condition_1,0,201,clamp,81,315,1.0,1.0,1.0,29.03572087656364,,1.0
condition_1,0,202,clamp,82,315,1.0,1.0,1.0,32.16908477809889,,1.0
condition_1,0,203,clamp,83,315,1.0,1.0,1.0,30.486789721116835,,1.0
condition_1,0,204,clamp,84,315,1.0,1.0,1.0,30.385844059613763,,1.0
condition_1,0,205,clamp,85,315,1.0,1.0,1.0,30.11168559192465,,1.0
condition_1,0,206,clamp,86,315,1.0,1.0,1.0,29.482953778195203,,1.0
condition_1,0,207,clamp,87,315,1.0,1.0,1.0,31.39468836110122,,1.0
condition_1,0,208,clamp,88,315,1.0,1.0,1.0,30.734058288547388,,1.0
condition_1,0,209,clamp,89,315,1.0,1.0,1.0,29.294127461384228,,1.0
condition_1,0,210,clamp,90,315,1.0,1.0,1.0,29.131493041731954,,1.0
condition_1,0,211,clamp,91,315,1.0,1.0,1.0,30.270844243148478,,1.0
condition_1,0,212,clamp,92,315,1.0,1.0,1.0,31.427004477001798,,1.0
condition_1,0,213,clamp,93,315,1.0,1.0,1.0,28.31438295761544,,1.0
condition_1,0,214,clamp,94,315,1.0,1.0,1.0,28.770424692658274,,1.0
condition_1,0,215,clamp,95,315,1.0,1.0,1.0,29.5964933053716,,1.0
condition_1,0,216,clamp,96,315,1.0,1.0,1.0,30.989410655859547,,1.0
condition_1,0,217,clamp,97,315,1.0,1.0,1.0,30.088297414231544,,1.0
condition_1,0,218,clamp,98,315,1.0,1.0,1.0,30.02915594630423,,1.0
condition_1,0,219,clamp,99,315,1.0,1.0,1.0,32.05492033996564,,1.0
condition_1,0,220,clamp,100,315,1.0,1.0,1.0,30.049915410777473,,1.0
condition_1,0,221,clamp,101,315,1.0,1.0,1.0,32.54550384406019,,1.0
condition_1,0,222,clamp,102,315,1.0,1.0,1.0,30.566574439151694,,1.0
condition_1,0,223,clamp,103,315,1.0,1.0,1.0,32.01031607202636,,1.0
condition_1,0,224,clamp,104,315,1.0,1.0,1.0,30.760720470108115,,1.0
condition_1,0,225,clamp,105,315,1.0,1.0,1.0,31.760660599275724,,1.0
condition_1,0,226,clamp,106,315,1.0,1.0,1.0,27.002853740899955,,1.0
condition_1,0,227,clamp,107,315,1.0,1.0,1.0,31.975407050819122,,1.0
condition_1,0,228,clamp,108,315,1.0,1.0,1.0,30.41826504231656,,1.0
condition_1,0,229,clamp,109,315,1.0,1.0,1.0,29.7667679687705,,1.0
condition_1,0,230,clamp,110,315,1.0,1.0,1.0,30.341670074457095,,1.0
condition_1,0,231,clamp,111,315,1.0,1.0,1.0,30.80416647100865,,1.0
condition_1,0,232,clamp,112,315,1.0,1.0,1.0,29.41201095965621,,1.0
condition_1,0,233,clamp,113,315,1.0,1.0,1.0,32.49028373898103,,1.0
condition_1,0,234,clamp,114,315,1.0,1.0,1.0,30.314817320462563,,1.0
condition_1,0,235,clamp,115,315,1.0,1.0,1.0,29.633994856270927,,1.0
condition_1,0,236,clamp,116,315,1.0,1.0,1.0,30.37034674759629,,1.0
condition_1,0,237,clamp,117,315,1.0,1.0,1.0,29.252318641777123,,1.0
condition_1,0,238,clamp,118,315,1.0,1.0,1.0,29.47574819698272,,1.0
condition_1,0,239,clamp,119,315,1.0,1.0,1.0,30.409273899370415,,1.0
condition_1,0,240,clamp,120,315,1.0,1.0,1.0,28.156192659570745,,1.0
condition_1,0,241,generalisation,1,0,0.0,0.0,1.0,28.97970597542298,"You will now be asked to reach to targets that you have not yet reached to.
You will not receive feedback of any kind for these reaches.Please continue to slice through the target as quickly and accurately as possible.",1.0
condition_1,0,242,generalisation,1,315,1.0,1.0,1.0,28.5373473843542,,1.0
condition_1,0,243,generalisation,1,300,0.0,0.0,1.0,30.471180022382505,,1.0
condition_1,0,244,generalisation,1,315,1.0,1.0,1.0,30.778249426080716,,1.0
condition_1,0,245,generalisation,1,135,0.0,0.0,1.0,29.30873140198374,,1.0
condition_1,0,246,generalisation,1,315,1.0,1.0,1.0,29.51673234740168,,1.0
condition_1,0,247,generalisation,1,315,1.0,1.0,1.0,29.72500748446614,,1.0
condition_1,0,248,generalisation,1,315,1.0,1.0,1.0,30.207599280588646,,1.0
condition_1,0,249,generalisation,1,345,0.0,0.0,1.0,29.48748993279117,,1.0
condition_1,0,250,generalisation,1,315,1.0,1.0,1.0,30.487377936379914,,1.0
condition_1,0,251,generalisation,1,315,1.0,1.0,1.0,29.7274151533368,,1.0
condition_1,0,252,generalisation,1,330,0.0,0.0,1.0,32.29844692520639,,1.0
condition_1,0,253,generalisation,1,315,1.0,1.0,1.0,31.618681016928925,,1.0
condition_1,0,254,generalisation,1,225,0.0,0.0,1.0,29.793293078515138,,1.0
condition_1,0,255,generalisation,1,315,1.0,1.0,1.0,30.840613369752763,,1.0
condition_1,0,256,generalisation,1,180,0.0,0.0,1.0,31.773950128950897,,1.0
condition_1,0,257,generalisation,1,270,0.0,0.0,1.0,29.237837879182017,,1.0
condition_1,0,258,generalisation,1,315,1.0,1.0,1.0,28.99999984790372,,1.0
condition_1,0,259,generalisation,1,90,0.0,0.0,1.0,28.216544465836687,,1.0
condition_1,0,260,generalisation,1,285,0.0,0.0,1.0,29.627768726612153,,1.0
condition_1,0,261,generalisation,1,45,0.0,0.0,1.0,29.254510582635078,,1.0
condition_1,0,262,generalisation,1,315,1.0,1.0,1.0,29.531968877480217,,1.0
condition_1,0,263,generalisation,1,315,1.0,1.0,1.0,30.994917765766193,,1.0
condition_1,0,264,generalisation,2,330,0.0,0.0,1.0,29.082728508815674,,1.0
condition_1,0,265,generalisation,2,180,0.0,0.0,1.0,30.145686782057634,,1.0
condition_1,0,266,generalisation,2,300,0.0,0.0,1.0,29.98010755599484,,1.0
condition_1,0,267,generalisation,2,315,1.0,1.0,1.0,29.64739773398584,,1.0
condition_1,0,268,generalisation,2,315,1.0,1.0,1.0,29.695663505363438,,1.0
condition_1,0,269,generalisation,2,270,0.0,0.0,1.0,29.42153905197311,,1.0
condition_1,0,270,generalisation,2,90,0.0,0.0,1.0,29.518846177359404,,1.0
condition_1,0,271,generalisation,2,45,0.0,0.0,1.0,29.175886127139453,,1.0
condition_1,0,272,generalisation,2,315,1.0,1.0,1.0,29.83395067371816,,1.0
condition_1,0,273,generalisation,2,135,0.0,0.0,1.0,31.274186936571837,,1.0
condition_1,0,274,generalisation,2,315,1.0,1.0,1.0,30.614224729676156,,1.0
condition_1,0,275,generalisation,2,315,1.0,1.0,1.0,30.947622459110846,,1.0
condition_1,0,276,generalisation,2,285,0.0,0.0,1.0,29.858717307910215,,1.0
condition_1,0,277,generalisation,2,315,1.0,1.0,1.0,28.672337986014938,,1.0
condition_1,0,278,generalisation,2,315,1.0,1.0,1.0,29.564428811287254,,1.0
condition_1,0,279,generalisation,2,315,1.0,1.0,1.0,28.928574296430938,,1.0
condition_1,0,280,generalisation,2,315,1.0,1.0,1.0,30.472770183794943,,1.0
condition_1,0,281,generalisation,2,345,0.0,0.0,1.0,30.153686269613644,,1.0
condition_1,0,282,generalisation,2,225,0.0,0.0,1.0,29.533747774643707,,1.0
condition_1,0,283,generalisation,2,0,0.0,0.0,1.0,30.745414669797533,,1.0
condition_1,0,284,generalisation,2,315,1.0,1.0,1.0,29.668626095779473,,1.0
condition_1,0,285,generalisation,2,315,1.0,1.0,1.0,29.496353651819096,,1.0
condition_1,0,286,generalisation,2,315,1.0,1.0,1.0,28.14784866755301,,1.0
condition_1,0,287,generalisation,3,315,1.0,1.0,1.0,28.836627587491943,,1.0
condition_1,0,288,generalisation,3,330,0.0,0.0,1.0,30.47679979662851,,1.0
condition_1,0,289,generalisation,3,225,0.0,0.0,1.0,29.68748059246619,,1.0
condition_1,0,290,generalisation,3,315,1.0,1.0,1.0,31.43888815748648,,1.0
condition_1,0,291,generalisation,3,315,1.0,1.0,1.0,30.183745099835185,,1.0
condition_1,0,292,generalisation,3,315,1.0,1.0,1.0,30.024356216962442,,1.0
condition_1,0,293,generalisation,3,300,0.0,0.0,1.0,29.566184635092423,,1.0
condition_1,0,294,generalisation,3,90,0.0,0.0,1.0,30.580972184703054,,1.0
condition_1,0,295,generalisation,3,285,0.0,0.0,1.0,30.134758737111227,,1.0
condition_1,0,296,generalisation,3,0,0.0,0.0,1.0,29.19046926226415,,1.0
condition_1,0,297,generalisation,3,315,1.0,1.0,1.0,28.71973573313306,,1.0
condition_1,0,298,generalisation,3,45,0.0,0.0,1.0,32.1245818996283,,1.0
condition_1,0,299,generalisation,3,315,1.0,1.0,1.0,29.550114465570385,,1.0
condition_1,0,300,generalisation,3,345,0.0,0.0,1.0,29.399916640306362,,1.0
condition_1,0,301,generalisation,3,315,1.0,1.0,1.0,29.63225643376645,,1.0
condition_1,0,302,generalisation,3,315,1.0,1.0,1.0,31.337019142477157,,1.0
